"teamid","esportsgameid","platformgameid","side"
"103535282148790975","105917473549309958","ESPORTSTMNT05:1860750","200"
"99322214689444546","106269680921743360","ESPORTSTMNT04:1810307","200"
"105549998884468136","107565607661043349","ESPORTSTMNT02:2557624","200"
"106269804045322803","108166997302620225","ESPORTSTMNT01:3096881","200"
"100205573496804586","106976611594896218","ESPORTSTMNT04:1961139","200"
"101383793569248484","103462460596524829","ESPORTSTMNT05:1390213","200"
"107251307514079872","107256578724179852","ESPORTSTMNT01:2572377","200"
"107700199633958891","107693721183063611","ESPORTSTMNT03:2657614","200"
"99566404578577099","102181142512758385","ESPORTSTMNT03:1114416","200"
"105397404796640412","110056852358713606","ESPORTSTMNT01:3334178","200"
"99566405128626825","109518697661991502","ESPORTSTMNT01:3312711","200"
"102787200124959636","105596416965466957","ESPORTSTMNT05:1820881","200"
"105549998884468136","108211948457194128","ESPORTSTMNT05:2980127","200"
"100205576309502431","110056852358713623","ESPORTSTMNT01:3342132","200"
"108361578564310810","108322950357363313","ESPORTSTMNT01:3081229","200"
"103461966971048042","108471075295550120","ESPORTSTMNT04:2430110","200"
"105521419784127190","107416436274296549","ESPORTSTMNT05:2520983","200"
"105536643047197642","110429898578758441","ESPORTSTMNT04:2684391","200"
"102787200151698443","108158179540506609","ESPORTSTMNT04:2330085","200"
"103535282148790975","108197636731419486","ESPORTSTMNT04:2410262","200"
"109668849651338559","109710208774121002","ESPORTSTMNT03:3133199","200"
"103461966986776720","110428848767875125","LPL_A:329549","200"
"103935642731826448","106306810681939665","ESPORTSTMNT06:1880787","200"
"99322214689444546","106269680921809022","ESPORTSTMNT05:2060330","200"
"106806773698472633","107530579842984614","ESPORTSTMNT03:2653894","200"
"103535282113853330","107566682549055010","ESPORTSTMNT05:2560082","200"
"101388912911039804","110428848767941121","LPL_A:334361","200"
"105515219038427019","106313258183652597","ESPORTSTMNT05:2060213","200"
"102787200134790084","103936903255867926","ESPORTSTMNT06:1180992","200"
"103877589042434434","107417752301978950","ESPORTSTMNT01:2810178","200"
"100205573495116443","106269654661336727","ESPORTSTMNT02:1926957","200"
"107423075317119707","108746562335297720","ESPORTSTMNT06:2570464","200"
"98767991860392497","105658534675745420","ESPORTSTMNT02:1686370","200"
"107581738783262346","108286049960238042","ESPORTSTMNT01:2984682","200"
"108203159356403647","108256075287950237","ESPORTSTMNT06:2340623","200"
"105532791598779236","107468241211150280","ESPORTSTMNT01:2732894","200"
"101428372605353526","105562833913467216","ESPORTSTMNT01:1720310","200"
"99566405123587075","109518697662057168","ESPORTSTMNT03:3119019","200"
"105549998884468136","108211948457062944","ESPORTSTMNT03:2798927","200"
"101428372602011186","102147204136018530","ESPORTSTMNT03:1118366","200"
"107599485973747723","109539822194338815","ESPORTSTMNT05:3217236","200"
"105550049871017396","109625523804970564","ESPORTSTMNT01:3300956","200"
"99566404579461230","103540364360759296","ESPORTSTMNT03:1341527","200"
"104841890701948065","109672513960269700","ESPORTSTMNT04:2665583","200"
"105594116005157262","106311748112013530","ESPORTSTMNT02:1934766","200"
"99566404581868574","106269654661599038","ESPORTSTMNT02:2065070","200"
"107598785733448849","108285990206328959","ESPORTSTMNT03:2799902","200"
"104016416551172375","104072420722551909","ESPORTSTMNT03:1353560","200"
"99566405126602853","106273298443408045","ESPORTSTMNT02:2064878","200"
"102787200120306562","108158210395773120","ESPORTSTMNT02:2775711","200"
"105548000936710641","105814193355150680","ESPORTSTMNT01:1883338","200"
"99566405128626825","106858019191645824","ESPORTSTMNT02:2151779","200"
"104202382255290736","105539760574818370","ESPORTSTMNT01:1895090","200"
"107581296208168309","110372140233682008","ESPORTSTMNT03:3163921","200"
"107581284487120142","109672513960269708","ESPORTSTMNT03:3120880","200"
"100205573495116443","106926282335055877","ESPORTSTMNT04:1961391","200"
"105550054006182911","106308351108194664","ESPORTSTMNT02:2066542","200"
"108121047955658273","108286049960172440","ESPORTSTMNT02:2785160","200"
"105504044166670507","110343648528693207","ESPORTSTMNT04:2685392","200"
"98926509885559666","102147201371118967","ESPORTSTMNT02:1092552","200"
"99566405944694628","102147203816081610","ESPORTSTMNT02:1095566","200"
"105594135137147298","108171576058601848","ESPORTSTMNT03:2782933","200"
"103877625775457850","106312505038657979","ESPORTSTMNT01:2130762","200"
"99566408221961358","108211865723977769","ESPORTSTMNT02:2789167","200"
"110383487456480967","110383516547251996","ESPORTSTMNT02:3211829","200"
"98767991877340524","104174992718881838","ESPORTSTMNT02:1382441","200"
"105553606349477427","110310652412584948","ESPORTSTMNT04:2685857","200"
"103963715924353674","106269769725055290","ESPORTSTMNT03:1996380","200"
"99566405127798575","108471075295615728","ESPORTSTMNT03:2890853","200"
"107598878262940546","110372454558363018","ESPORTSTMNT01:3378466","200"
"101383793567806688","104169295295132790","ESPORTSTMNT06:1320443","200"
"107456994699991548","110444946768907010","ESPORTSTMNT03:3166984","200"
"105521408363571548","105831960180914622","ESPORTSTMNT02:1735806","200"
"99566405128626825","107921365941728259","ESPORTSTMNT03:2636762","200"
"101383793572656373","108176672286663763","ESPORTSTMNT04:2450238","200"
"102787200155434012","108172137677959820","ESPORTSTMNT01:2964948","200"
"105520713962793016","106340535337738097","ESPORTSTMNT06:1841010","200"
"101383792891050518","106353129313331462","ESPORTSTMNT03:2090775","200"
"99566406332987990","103535402774206909","ESPORTSTMNT03:1342182","200"
"107251295460371069","110416990196889987","ESPORTSTMNT02:3233212","200"
"107450819235010833","110424922268009209","ESPORTSTMNT04:2694012","200"
"110534696811298545","110733838936512545","ESPORTSTMNT03:3198611","200"
"105550005698683818","110471139171602619","ESPORTSTMNT02:3228881","200"
"106972778172351142","110767955468280157","ESPORTSTMNT01:3402561","200"
"108404211655217274","110418013824099318","ESPORTSTMNT04:2691260","200"
"109696073114910519","110422923165247480","ESPORTSTMNT01:3415120","200"
"110534728305628996","110733838936446953","ESPORTSTMNT03:3196057","200"
"105521674055625312","110428723805337035","ESPORTSTMNT03:3197538","200"
"107582157086477662","110377170770228015","ESPORTSTMNT03:3196290","200"
"104367068120825486","110423696149447747","ESPORTSTMNT02:3221968","200"
"101388912914513220","110428848767941160","LPL_A:343297","200"
"107574959289974368","110425027634824087","ESPORTSTMNT06:2818743","200"
"105515109012592449","110424922268009178","ESPORTSTMNT06:2818641","200"
"101428372598668846","110395308895739873","ESPORTSTMNT03:3182129","200"
"107700199633958891","110423696149447625","ESPORTSTMNT02:3216819","200"
"102141671183409133","110574245860980090","ESPORTSTMNT02:3217191","200"
"109480204628225868","110413046183474795","ESPORTSTMNT02:3217150","200"
"99566404854685458","110428848767875337","LPL_B:327583","200"
"107580481273119961","108514431836292517","ESPORTSTMNT05:2940959","200"
"98767991921462763","109675608882418600","ESPORTSTMNT02:3217742","200"
"109539776003058530","110310652412781728","ESPORTSTMNT04:2693169","200"
"99566408358330419","110411420270240437","ESPORTSTMNT01:3411865","200"
"105550049871017396","110378429158160361","ESPORTSTMNT01:3411304","200"
"105521706535388095","110428723805336913","ESPORTSTMNT03:3166463","200"
"102787200120306562","103936903255867936","ESPORTSTMNT06:1200082","200"
"103535282135552642","104253013262865848","ESPORTSTMNT05:1510113","200"
"99322214695067838","102147201835953023","ESPORTSTMNT05:1210488","200"
"107598651997213225","107728324360521771","ESPORTSTMNT03:2569629","200"
"105397399468432537","105539760574752792","ESPORTSTMNT03:1682228","200"
"105550051809743868","108211175223175688","ESPORTSTMNT05:2941707","200"
"99322214695067838","109919226378726221","ESPORTSTMNT06:2773526","200"
"101428372605353526","109710208774186549","ESPORTSTMNT03:3131721","200"
"102787200138722262","107416436274230971","ESPORTSTMNT04:2170424","200"
"99566404852189289","110428848767940893","LPL_A:331301","200"
"107423075317119707","108172137677959812","ESPORTSTMNT01:2983164","200"
"99566408561605102","102147203812739264","ESPORTSTMNT01:1141938","200"
"98767991940181526","102147201830644570","ESPORTSTMNT01:1144513","200"
"98926509892121852","103462440145685240","ESPORTSTMNT01:1291748","200"
"106806779752531762","109675742496503910","ESPORTSTMNT04:2663713","200"
"105709099258505657","107439320898325021","ESPORTSTMNT01:2734017","200"
"105521408363571548","106301901328161169","ESPORTSTMNT02:1935266","200"
"103535282143744679","107566682549120610","ESPORTSTMNT06:2260174","200"
"101383792887446028","108197674527269930","ESPORTSTMNT01:2982090","200"
"99566405127798575","106273298443276777","ESPORTSTMNT01:2142596","200"
"105504044166670507","108158210395838758","ESPORTSTMNT02:2914531","200"
"107564167676290839","109467087407818850","ESPORTSTMNT01:3324401","200"
"105536773074826367","108166853211676897","ESPORTSTMNT03:2789159","200"
"100725845022060229","108195478958534058","ESPORTSTMNT06:2531146","200"
"105550026570060790","105562431507937694","ESPORTSTMNT01:1881957","200"
"105593182576105603","109467357560064347","ESPORTSTMNT03:3129569","200"
"99566406066182955","106269459011717428","ESPORTSTMNT05:1971426","200"
"103535282140533402","105562790519192290","ESPORTSTMNT04:1570199","200"
"98767991853197861","110371551279081830","ESPORTSTMNT01:3372716","200"
"99566405124618295","107561230007919426","ESPORTSTMNT01:2740913","200"
"107700211633200412","107693721183063567","ESPORTSTMNT01:2771065","200"
"103535282140533402","107566682549055018","ESPORTSTMNT05:2560076","200"
"105503948999800557","107417741194085591","ESPORTSTMNT03:2567479","200"
"107598712583969458","110372454558428596","ESPORTSTMNT02:3216116","200"
"99566404585387054","104174613333860622","ESPORTSTMNT02:1385131","200"
"107580483738977500","109518742313809802","ESPORTSTMNT01:3315993","200"
"107467834753797729","108746545968860988","ESPORTSTMNT05:3090319","200"
"106827765448944398","110507407706737138","ESPORTSTMNT01:3386190","200"
"101157821432665199","103240747111785874","ESPORTSTMNT02:1210379","200"
"107179722233063345","109467357560064309","ESPORTSTMNT03:3099635","200"
"99566405131343995","102147202172371189","ESPORTSTMNT01:1161803","200"
"99566404581868574","104174613333860623","ESPORTSTMNT02:1385159","200"
"109675490370327425","109675619696368003","ESPORTSTMNT03:3096269","200"
"100725845022060229","106269654661664687","ESPORTSTMNT03:2073893","200"
"107581206998502078","107593829779755224","ESPORTSTMNT02:2665108","200"
"106371141659311452","110418013824099223","ESPORTSTMNT04:2687004","200"
"109828279319224248","110416959492258833","ESPORTSTMNT01:3403451","200"
"102141671183409133","110574245860980012","ESPORTSTMNT03:3190191","200"
"107251295460371069","110416959492258857","ESPORTSTMNT03:3188860","200"
"101428372603715124","110395308895739900","ESPORTSTMNT02:3221389","200"
"105550024238752685","110378429158094612","ESPORTSTMNT02:3216969","200"
"107468079354897663","107468370561192057","ESPORTSTMNT06:2210571","200"
"103535282119620510","108231751507887571","ESPORTSTMNT02:2962365","200"
"101422616509070746","102235771817349752","ESPORTSTMNT04:980841","200"
"105593129376630217","105832788794047045","ESPORTSTMNT01:1885372","200"
"109695910533747910","110422923165247404","ESPORTSTMNT03:3193232","200"
"109642690191894407","110425082379044723","ESPORTSTMNT06:2819595","200"
"108078422885368642","110428723805336971","ESPORTSTMNT03:3176620","200"
"104710359142494900","108166853211676893","ESPORTSTMNT02:2881956","200"
"99566404581868574","106269654661336702","ESPORTSTMNT02:1970542","200"
"100205573496804586","104174613333794975","ESPORTSTMNT03:1415585","200"
"104710678170825211","108155621258911357","ESPORTSTMNT02:2787132","200"
"103461966975897718","107921365941728263","ESPORTSTMNT03:2656797","200"
"107582618156093368","107651193187337976","ESPORTSTMNT05:2531080","200"
"103877625775457850","106773596512322318","ESPORTSTMNT06:1881248","200"
"101428372600307248","108231751507821977","ESPORTSTMNT03:2920035","200"
"99566405126602853","103462454882440878","ESPORTSTMNT03:1320910","200"
"99566405124618295","102147202170142959","ESPORTSTMNT03:1116764","200"
"105550054006182911","107439257588333975","ESPORTSTMNT02:2674174","200"
"102787200132955066","105596427128003580","ESPORTSTMNT03:1765758","200"
"100725845022060229","108195478958271589","ESPORTSTMNT02:2840440","200"
"99566404853854212","110198981285459216","ESPORTSTMNT04:2675986","200"
"107603544245460197","109672715584091839","ESPORTSTMNT02:3170851","200"
"99566404585387054","106269654661336740","ESPORTSTMNT03:1997535","200"
"98767991926151025","109466537707317025","ESPORTSTMNT06:2769159","200"
"104841890701948065","110411420270240344","ESPORTSTMNT01:3384567","200"
"109676337359108345","109676354720512323","ESPORTSTMNT01:3309872","200"
"99294153828264740","103462440145750876","ESPORTSTMNT02:1294934","200"
"105515109012592449","106313258183718147","ESPORTSTMNT05:2060127","200"
"99566408221961358","110413046183474731","ESPORTSTMNT01:3376991","200"
"103461966965149786","109466537707382581","ESPORTSTMNT06:2768575","200"
"106269804045322803","108166997302554550","ESPORTSTMNT02:2914946","200"
"105504044166670507","105844044079004866","ESPORTSTMNT01:1895797","200"
"103495716886587312","103495781305067701","ESPORTSTMNT06:1190497","200"
"103461966971048042","108471075295615746","ESPORTSTMNT03:2894062","200"
"98767991930907107","107458335263344911","ESPORTSTMNT01:2692548","200"
"107598704067400262","108285990206197685","ESPORTSTMNT01:2904013","200"
"104710369093939895","104727755403949063","ESPORTSTMNT06:1320672","200"
"105515219038427019","106748850930354543","ESPORTSTMNT04:1880236","200"
"102747101562758215","103540364360693691","ESPORTSTMNT02:1286670","200"
"99566408562477641","106269744789393619","ESPORTSTMNT03:2052140","200"
"107635420167535818","107693721182997983","ESPORTSTMNT01:2771055","200"
"108131965235538611","108286105477533918","ESPORTSTMNT02:2786862","200"
"100205573496804586","105522984812784800","ESPORTSTMNT01:1690585","200"
"107599112065439311","108290534329286441","ESPORTSTMNT02:2786703","200"
"99566408562477641","105551618308297965","ESPORTSTMNT01:1885516","200"
"105957640798249312","105913088925019698","ESPORTSTMNT03:1825805","200"
"98767991897792379","106269875363891840","ESPORTSTMNT01:2139489","200"
"108203166973601408","108256075288015829","ESPORTSTMNT06:2350481","200"
"103535282113853330","105562790519126640","ESPORTSTMNT04:1520341","200"
"103935468920814040","110424922268009062","ESPORTSTMNT04:2685216","200"
"106827823550343961","106828136195533623","ESPORTSTMNT01:2250137","200"
"105550042327365041","107559433600135379","ESPORTSTMNT03:2567730","200"
"105549997263803379","107565607661240111","ESPORTSTMNT03:2632603","200"
"103535282124208038","103535402770536730","ESPORTSTMNT02:1281110","200"
"99566404848691211","110428848767875308","LPL_A:329701","200"
"99322214695067838","102147201836739461","ESPORTSTMNT04:970776","200"
"98767991866488695","108176672286532613","ESPORTSTMNT06:2470249","200"
"102787200153467923","105562529627228987","ESPORTSTMNT01:1895479","200"
"99566405129589291","106273298443276822","ESPORTSTMNT02:1936072","200"
"103461966981927044","108212480639615197","ESPORTSTMNT02:2787930","200"
"110425157952111645","110425082379044615","ESPORTSTMNT04:2683728","200"
"99566405126602853","102147202180890893","ESPORTSTMNT03:1117947","200"
"101383793195758800","103478355179292351","ESPORTSTMNT03:1340969","200"
