gametime_inhib,platformgameid,killerteamid_inhib,gametime_tower,killerteamid_tower,gametime_kill,killerteamid_kill,eventtime,blue_teamid,esportsgameid,red_teamid,gametime,blue_team_shutdown,red_team_shutdown,blue_shutdown_collected,red_shutdown_collected,blue_shutdown_converted,red_shutdown_converted
1276677,ESPORTSTMNT01:1415320,100,776229,100,298821,100,2020-06-19T08:11:08.982Z,100725845018863243,104174613333794978,100725845022060229,787037,1000.0,0.0,0.0,0.0,0.0,0.0
1917648,ESPORTSTMNT01:1415382,200,840720,100,213578,100,2020-06-19T12:58:15.170Z,100205573495116443,104174613333794944,99566404585387054,309335,900.0,450.0,0.0,0.0,0.0,0.0
1895289,ESPORTSTMNT01:1415419,100,647028,100,187362,100,2020-06-20T04:16:48.370Z,101428372605353526,104169308691084484,103535282119620510,512820,2050.0,250.0,0.0,0.0,0.0,0.0
2003925,ESPORTSTMNT01:1415425,100,773700,200,119375,200,2020-06-20T05:29:33.580Z,101428372602011186,104169308691084474,101428372605353526,1341850,1800.0,500.0,0.0,0.0,0.0,0.0
2228396,ESPORTSTMNT01:1415446,100,711256,100,489626,200,2020-06-20T08:10:31.446Z,102747101565183056,104174613333795058,99566404581868574,1213191,1700.0,250.0,0.0,0.0,0.0,0.0
1590459,ESPORTSTMNT01:1415466,100,835079,200,367755,100,2020-06-20T08:54:48.408Z,101428372600307248,104169308691084464,100285330168091787,1887089,2050.0,1150.0,0.0,0.0,0.0,0.0
2399256,ESPORTSTMNT01:1415469,100,1012912,100,200088,200,2020-06-20T09:12:54.698Z,99566404581868574,104174613333795059,102747101565183056,619002,2250.0,1400.0,0.0,0.0,0.0,0.0
1987943,ESPORTSTMNT01:1415485,100,817706,200,186728,100,2020-06-20T10:17:46.076Z,101428372598668846,104169308691150092,101428372600307248,696479,900.0,500.0,0.0,0.0,0.0,0.0
1827367,ESPORTSTMNT01:1415502,100,546796,100,303957,100,2020-06-20T12:00:04.637Z,98767991853197861,104174613333794962,100205573496804586,514377,3000.0,300.0,0.0,0.0,0.0,0.0
1536652,ESPORTSTMNT01:1415531,100,874294,100,262736,100,2020-06-20T12:40:06.400Z,100285330168091787,104169308691150058,101428372607057464,1044455,2250.0,0.0,0.0,0.0,0.0,0.0
1843527,ESPORTSTMNT01:1415533,100,831831,100,208969,200,2020-06-20T12:57:36.718Z,100205573496804586,104174613333794963,98767991853197861,1394395,900.0,400.0,0.0,0.0,0.0,0.0
1617365,ESPORTSTMNT01:1415535,100,993055,200,719215,200,2020-06-20T13:54:44.220Z,98767991853197861,104174613333794964,100205573496804586,1957847,1050.0,0.0,0.0,0.0,0.0,0.0
2079503,ESPORTSTMNT01:1421788,100,892224,100,338743,200,2020-07-18T01:02:30.138Z,98767991860392497,104174992718947452,99294153828264740,2047859,350.0,150.0,0.0,0.0,0.0,0.0
1686519,ESPORTSTMNT01:1421812,100,921282,100,332307,200,2020-07-18T02:13:53.597Z,98926509885559666,104174992718881894,103461966951059521,1189496,1800.0,0.0,0.0,0.0,0.0,0.0
1357135,ESPORTSTMNT01:1424232,100,631212,100,575367,100,2020-07-24T06:11:37.580Z,99566406332987990,104151038622249804,103535282124208038,603634,1950.0,250.0,0.0,0.0,0.0,0.0
1462606,ESPORTSTMNT01:1424270,100,892249,100,98264,100,2020-07-24T07:55:49.491Z,99566406338282437,104151038622249852,101383792891050518,641071,2500.0,0.0,0.0,0.0,0.0,0.0
2119063,ESPORTSTMNT01:1424279,200,642127,100,366691,100,2020-07-24T08:42:05.374Z,99566406334639907,104151038622249866,98767991921462763,1461476,1300.0,200.0,0.0,0.0,0.0,0.0
1436202,ESPORTSTMNT01:1424290,100,696242,100,224143,100,2020-07-24T09:01:07.290Z,100725845018863243,104174613333860695,100725845022060229,451766,2850.0,50.0,0.0,0.0,0.0,0.0
867724,ESPORTSTMNT01:1424337,100,621311,100,140982,100,2020-07-24T12:01:46.582Z,99566404581868574,104174613333860759,102747101562758215,519341,2300.0,0.0,0.0,0.0,0.0,0.0
1779926,ESPORTSTMNT01:1424413,200,631254,200,348125,200,2020-07-24T18:17:23.988Z,99566405127798575,104174601835007698,99566405123587075,1664773,1550.0,2300.0,0.0,0.0,0.0,0.0
1959962,ESPORTSTMNT01:1424446,200,773337,100,215172,100,2020-07-24T19:29:23.377Z,99566405124618295,104174601835007706,99566405126602853,971117,1450.0,1800.0,0.0,0.0,0.0,0.0
1862820,ESPORTSTMNT01:1424448,200,749548,100,286911,100,2020-07-24T19:29:27.762Z,99566405129589291,104174601835073266,99566405128626825,1771341,50.0,0.0,0.0,0.0,0.0,0.0
1765785,ESPORTSTMNT01:1424591,100,723210,100,353358,100,2020-07-25T06:12:07.442Z,99566406338282437,104151038622315416,99566406334639907,558352,2850.0,200.0,0.0,0.0,0.0,0.0
1246682,ESPORTSTMNT01:1424599,100,721968,100,185061,100,2020-07-25T07:04:56.286Z,99566406332987990,104151038622249850,101383792891050518,755999,1450.0,0.0,0.0,0.0,0.0,0.0
2494205,ESPORTSTMNT01:1424622,100,592826,100,466911,200,2020-07-25T07:50:31.063Z,103535282124208038,104151038622249830,101383792887446028,559178,200.0,0.0,0.0,0.0,0.0,0.0
1514841,ESPORTSTMNT01:1424822,100,864926,100,203891,100,2020-07-25T20:02:24.937Z,99294153828264740,104174992718947496,98926509884398584,1153621,1750.0,150.0,0.0,0.0,0.0,0.0
1472561,ESPORTSTMNT01:1424842,100,920829,100,256726,100,2020-07-25T20:58:39.697Z,98767991860392497,104174992718947442,98926509883054987,807245,1500.0,300.0,0.0,0.0,0.0,0.0
2424116,ESPORTSTMNT01:1424862,100,744008,100,339623,100,2020-07-25T21:50:29.382Z,98926509892121852,104174992718947504,99294153824386385,1606487,700.0,300.0,0.0,0.0,0.0,0.0
1714383,ESPORTSTMNT01:1425115,100,543004,200,458978,200,2020-07-26T20:04:34.695Z,98926509883054987,104174992718881890,103461966951059521,1583866,2450.0,200.0,0.0,0.0,0.0,0.0
1724774,ESPORTSTMNT01:1425144,200,639607,100,271329,100,2020-07-26T21:11:21.149Z,98767991877340524,104174992718947460,98926509885559666,865692,600.0,400.0,0.0,0.0,0.0,0.0
2111522,ESPORTSTMNT01:1425154,200,1014179,200,655708,200,2020-07-26T22:09:01.480Z,98926509884398584,104174992718947444,98767991860392497,1481214,550.0,550.0,0.0,0.0,0.0,0.0
1572247,ESPORTSTMNT01:1425732,100,735681,100,169877,100,2020-07-30T08:06:55.964Z,99566404581868574,104174613333860686,100205573496804586,617950,2500.0,200.0,0.0,0.0,0.0,0.0
1745271,ESPORTSTMNT01:1425772,100,716006,100,378746,200,2020-07-30T11:08:11.314Z,100725845018863243,104174613333860718,99566404585387054,876872,3250.0,0.0,0.0,0.0,0.0,0.0
1454873,ESPORTSTMNT01:1425804,200,870911,100,240846,200,2020-07-30T12:05:44.362Z,99566404585387054,104174613333860719,100725845018863243,1181086,150.0,50.0,0.0,0.0,0.0,0.0
1818271,ESPORTSTMNT01:1426060,100,748903,100,166580,100,2020-08-01T08:07:25.687Z,100205573495116443,104174613333860638,102747101562758215,1309232,1050.0,150.0,0.0,0.0,0.0,0.0
1567205,ESPORTSTMNT01:1426092,100,782203,100,231637,200,2020-08-01T11:05:43.745Z,99566404585387054,104174613333926338,99566404581868574,673108,2050.0,100.0,0.0,0.0,0.0,0.0
1847707,ESPORTSTMNT01:1426113,200,835960,200,153510,100,2020-08-01T12:04:44.354Z,99566404581868574,104174613333926339,99566404585387054,1560361,500.0,400.0,0.0,0.0,0.0,0.0
1499680,ESPORTSTMNT01:1431428,100,969432,100,195878,200,2020-07-16T23:54:45.124Z,99566405130451785,104174601835007722,99566405126602853,1319495,1650.0,350.0,0.0,0.0,0.0,0.0
1729032,ESPORTSTMNT01:1431440,100,748119,100,311710,100,2020-07-17T00:42:40.250Z,99566405129589291,104174601835007676,103461966975897718,350350,2300.0,100.0,0.0,0.0,0.0,0.0
1779610,ESPORTSTMNT01:1431443,200,714127,200,297312,200,2020-07-17T01:36:01.218Z,99566405123587075,104174601835007680,103461966981927044,1403515,450.0,450.0,0.0,0.0,0.0,0.0
1935907,ESPORTSTMNT01:1431479,100,831387,100,790413,100,2020-07-17T06:12:24.975Z,99566406338282437,104151038622249784,101383792887446028,1759464,1450.0,200.0,0.0,0.0,0.0,0.0
2201298,ESPORTSTMNT01:1431495,100,885786,100,96301,100,2020-07-17T07:09:42.355Z,99566406334639907,104151038622249816,99566406332122275,1626474,1200.0,0.0,0.0,0.0,0.0,0.0
2192608,ESPORTSTMNT01:1431505,100,1188017,200,224564,100,2020-07-17T08:09:16.154Z,99566406332987990,104151038622249812,98767991921462763,1073106,1000.0,900.0,0.0,0.0,0.0,0.0
2059107,ESPORTSTMNT01:1431514,200,1023218,100,138472,200,2020-07-17T09:07:27.583Z,103535282124208038,104151038622184194,101383792891050518,888115,700.0,500.0,0.0,0.0,0.0,0.0
1682919,ESPORTSTMNT01:1431634,100,752123,100,302716,100,2020-07-17T18:18:28.638Z,99566405128626825,104174601835007710,99566405124618295,1410661,1300.0,100.0,0.0,0.0,0.0,0.0
1715896,ESPORTSTMNT01:1431635,200,709409,100,1024920,100,2020-07-17T18:18:24.271Z,103461966975897718,104174601835007666,99566405123587075,1195478,800.0,1200.0,0.0,0.0,0.0,0.0
2050647,ESPORTSTMNT01:1431668,200,1095827,100,390264,200,2020-07-17T19:34:07.745Z,103461966981927044,104174601835007690,99566405129589291,1366617,300.0,300.0,0.0,0.0,0.0,0.0
1880001,ESPORTSTMNT01:1431669,200,698112,100,536331,200,2020-07-17T19:34:42.212Z,103461966971048042,104174601835007662,99566405130451785,1005124,1100.0,700.0,0.0,0.0,0.0,0.0
2316610,ESPORTSTMNT01:1431783,200,896598,200,524077,200,2020-07-18T07:02:32.241Z,99566406338282437,104151038622249814,98767991921462763,700302,1700.0,1650.0,0.0,0.0,0.0,0.0
1808240,ESPORTSTMNT01:1431796,100,970196,200,50644,100,2020-07-18T08:03:59.901Z,99566406332122275,104151038622249800,103535282124208038,175613,2300.0,200.0,0.0,0.0,0.0,0.0
1678850,ESPORTSTMNT01:1432055,200,720516,200,55747,200,2020-07-18T17:17:31.343Z,99566408217116828,104202471517814604,99566408219409348,1195971,1400.0,350.0,0.0,0.0,0.0,0.0
2605834,ESPORTSTMNT01:1432108,200,903563,100,278707,100,2020-07-18T19:29:17.159Z,100205576307813373,104202471517814574,99566408221114231,3097283,750.0,150.0,0.0,0.0,0.0,0.0
2058947,ESPORTSTMNT01:1432114,200,805600,100,430002,200,2020-07-18T20:03:02.308Z,98926509884398584,104174992718947480,98926509883054987,529565,1050.0,1050.0,0.0,0.0,0.0,0.0
1816996,ESPORTSTMNT01:1432144,100,1133539,200,401228,200,2020-07-18T21:06:22.814Z,103461966951059521,104174992718881886,98767991877340524,740679,2600.0,1000.0,0.0,0.0,0.0,0.0
1838975,ESPORTSTMNT01:1432166,100,742097,100,90500,100,2020-07-18T22:07:21.613Z,98926509892121852,104174992718947448,98767991860392497,567310,1900.0,0.0,0.0,0.0,0.0,0.0
2282490,ESPORTSTMNT01:1432182,100,573302,200,209105,100,2020-07-18T23:05:43.493Z,99294153824386385,104174992718947476,98767991930907107,924023,1550.0,1050.0,0.0,0.0,0.0,0.0
2079813,ESPORTSTMNT01:1432354,200,951023,200,140711,200,2020-07-19T16:18:34.980Z,99566408219409348,104202471517814594,100205576309502431,701431,1550.0,450.0,0.0,0.0,0.0,0.0
2087590,ESPORTSTMNT01:1432410,200,598270,100,216462,200,2020-07-19T17:26:03.976Z,99566408221114231,104202471517814596,99566408217116828,1830917,1050.0,1450.0,0.0,0.0,0.0,0.0
2088090,ESPORTSTMNT01:1432427,200,540931,200,336827,200,2020-07-19T18:29:43.015Z,103743162394217975,104202471517814580,100205576307813373,1548323,250.0,150.0,0.0,0.0,0.0,0.0
1545880,ESPORTSTMNT01:1432453,100,570124,100,161407,100,2020-07-19T19:32:55.926Z,99566408222831088,104202471517814614,99566408217955692,883633,700.0,850.0,0.0,0.0,0.0,0.0
1903921,ESPORTSTMNT01:1432459,200,824946,100,476014,100,2020-07-19T20:03:02.520Z,99294153828264740,104174992718947502,98926509885559666,1400430,600.0,1550.0,0.0,0.0,0.0,0.0
1441899,ESPORTSTMNT01:1432477,100,683915,100,749153,100,2020-07-19T21:02:58.305Z,98767991877340524,104174992718947462,98926509892121852,986484,1400.0,0.0,0.0,0.0,0.0,0.0
1466637,ESPORTSTMNT01:1432496,200,659401,100,190449,100,2020-07-19T21:58:41.424Z,98926509884398584,104174992718947470,98767991930907107,1494738,500.0,550.0,0.0,0.0,0.0,0.0
1658347,ESPORTSTMNT01:1433876,100,895194,100,1113066,100,2020-07-23T08:09:01.846Z,99566404579461230,104174613333926334,99566404585387054,1359352,1050.0,0.0,0.0,0.0,0.0,0.0
1802175,ESPORTSTMNT01:1433919,100,890661,100,427492,100,2020-07-23T09:08:55.791Z,99566404585387054,104174613333926335,99566404579461230,1075665,2000.0,900.0,0.0,0.0,0.0,0.0
1813817,ESPORTSTMNT01:1433923,200,833722,100,272014,200,2020-07-23T10:05:49.828Z,99566404579461230,104174613333926336,99566404585387054,826805,250.0,2000.0,0.0,0.0,0.0,0.0
1374036,ESPORTSTMNT01:1433946,100,942500,100,236063,100,2020-07-23T11:46:38.138Z,100205573495116443,104174613333860642,102747101565183056,941607,3250.0,400.0,0.0,0.0,0.0,0.0
1451544,ESPORTSTMNT01:1434242,100,800397,100,464706,100,2020-07-23T23:07:22.909Z,99566405130451785,104174601835007714,99566405124618295,532713,2300.0,0.0,0.0,0.0,0.0,0.0
1495161,ESPORTSTMNT01:1434263,100,711918,100,361706,100,2020-07-23T23:51:57.792Z,103461966971048042,104174601835007646,103461966975897718,613584,1600.0,0.0,0.0,0.0,0.0,0.0
2160585,ESPORTSTMNT01:1434277,200,865051,100,654153,200,2020-07-24T00:45:18.874Z,99566405127798575,104174601835007686,103461966981927044,1791799,450.0,650.0,0.0,0.0,0.0,0.0
1941069,ESPORTSTMNT01:1434546,200,866495,200,232340,100,2020-07-24T18:03:51.338Z,103461966975897718,104174601835007678,99566405130451785,1628843,1100.0,1450.0,0.0,0.0,0.0,0.0
1800222,ESPORTSTMNT01:1434678,100,654641,100,634994,100,2020-07-25T01:01:33.202Z,103461966951059521,104174992718881888,98767991930907107,1107367,1450.0,200.0,0.0,0.0,0.0,0.0
2134392,ESPORTSTMNT01:1434733,200,737980,200,571066,200,2020-07-25T04:22:36.764Z,101428372605353526,104169308691084478,101428372607057464,1973130,750.0,1550.0,0.0,0.0,0.0,0.0
2119717,ESPORTSTMNT01:1434754,200,957358,100,178303,100,2020-07-25T06:47:07.700Z,101428372600307248,104169308691150036,101428372598668846,628756,1200.0,850.0,0.0,0.0,0.0,0.0
1775272,ESPORTSTMNT01:1434783,100,1036319,200,528028,100,2020-07-25T07:57:15.404Z,101428372598668846,104169308691150098,101428372607057464,1150522,2300.0,750.0,0.0,0.0,0.0,0.0
1614347,ESPORTSTMNT01:1434795,100,910909,100,196031,100,2020-07-25T09:11:45.222Z,101428372602011186,104169308691084462,100285330168091787,1102225,1900.0,50.0,0.0,0.0,0.0,0.0
1493950,ESPORTSTMNT01:1434797,100,634607,200,165224,100,2020-07-25T08:58:44.397Z,98767991853197861,104174613333860679,100205573496804586,782651,1300.0,500.0,0.0,0.0,0.0,0.0
2326154,ESPORTSTMNT01:1434812,100,615395,200,744542,100,2020-07-25T10:13:16.269Z,98767991897792379,104372946602479045,104367082616536883,1950177,1750.0,700.0,0.0,0.0,0.0,0.0
2263381,ESPORTSTMNT01:1434814,200,955047,200,174634,100,2020-07-25T10:22:26.242Z,101428372602011186,104169308691150082,101428372603715124,677510,200.0,400.0,0.0,0.0,0.0,0.0
1635983,ESPORTSTMNT01:1434821,200,972423,100,303641,100,2020-07-25T11:15:42.774Z,99566404585387054,104174613333860658,100205573495116443,991620,2600.0,2200.0,0.0,0.0,0.0,0.0
1779172,ESPORTSTMNT01:1434854,100,737537,100,346786,200,2020-07-25T12:20:37.680Z,100205573495116443,104174613333860659,99566404585387054,1116836,2150.0,800.0,0.0,0.0,0.0,0.0
1569752,ESPORTSTMNT01:1434862,200,700360,200,234885,200,2020-07-25T12:34:04.703Z,99566406493155041,104372946602413481,101428372830010965,655149,1950.0,1100.0,0.0,0.0,0.0,0.0
2074861,ESPORTSTMNT01:1434866,200,809864,100,631963,100,2020-07-25T12:43:01.936Z,100285330168091787,104169308691084472,103535282119620510,1119920,150.0,300.0,0.0,0.0,0.0,0.0
1955261,ESPORTSTMNT01:1434878,100,773314,200,225347,100,2020-07-25T13:18:49.953Z,99566404585387054,104174613333860660,100205573495116443,799222,1600.0,1100.0,0.0,0.0,0.0,0.0
1661975,ESPORTSTMNT01:1434924,200,951429,200,118449,200,2020-07-25T16:22:50.188Z,99566408219409348,104202471517880216,103743162394217975,955393,50.0,700.0,0.0,0.0,0.0,0.0
1449955,ESPORTSTMNT01:1434957,100,685109,100,361163,100,2020-07-25T17:24:16.784Z,99566408217116828,104202471517880176,100205576309502431,1442786,1150.0,0.0,0.0,0.0,0.0,0.0
1772685,ESPORTSTMNT01:1434977,200,567818,200,214813,200,2020-07-25T18:23:57.797Z,100205576307813373,104202471517814632,99566408217955692,1251261,50.0,500.0,0.0,0.0,0.0,0.0
1657011,ESPORTSTMNT01:1435099,200,845768,100,695060,200,2020-07-26T04:16:06.798Z,101428372598668846,104169308691084482,101428372605353526,1379477,150.0,550.0,0.0,0.0,0.0,0.0
1675865,ESPORTSTMNT01:1435105,100,891248,200,522049,100,2020-07-26T05:27:09.421Z,103535282119620510,104169308691150076,101428372605353526,1015034,2100.0,0.0,0.0,0.0,0.0,0.0
1565212,ESPORTSTMNT01:1435111,100,890448,100,94776,200,2020-07-26T08:06:57.132Z,100725845022060229,104174613333860722,102747101562758215,823545,2600.0,50.0,0.0,0.0,0.0,0.0
1967664,ESPORTSTMNT01:1435130,100,961109,100,519946,100,2020-07-26T07:41:47.104Z,101428372598668846,104169308691150062,100285330168091787,549301,1800.0,550.0,0.0,0.0,0.0,0.0
1307027,ESPORTSTMNT01:1435170,100,1009989,100,259942,100,2020-07-26T08:56:29.360Z,101428372602011186,104169308691084486,101428372600307248,1432466,2400.0,0.0,0.0,0.0,0.0,0.0
2545647,ESPORTSTMNT01:1435191,100,946927,200,212083,100,2020-07-26T10:06:50.106Z,101428372603715124,104169308691150090,101428372600307248,2150673,1450.0,750.0,0.0,0.0,0.0,0.0
1760639,ESPORTSTMNT01:1435199,100,806916,100,194045,100,2020-07-26T11:06:43.399Z,102747101565183056,104174613333860770,99566404579461230,560369,1450.0,150.0,0.0,0.0,0.0,0.0
1887178,ESPORTSTMNT01:1435221,100,750595,200,339377,100,2020-07-26T11:27:06.762Z,100285330168091787,104169308691084466,101428372607057464,561381,2750.0,350.0,0.0,0.0,0.0,0.0
1764259,ESPORTSTMNT01:1435224,100,1019702,100,345617,200,2020-07-26T12:02:18.372Z,99566404579461230,104174613333860771,102747101565183056,1479549,1950.0,300.0,0.0,0.0,0.0,0.0
1581745,ESPORTSTMNT01:1435240,100,901498,200,248674,200,2020-07-26T12:40:02.169Z,101428372607057464,104169308691150096,101428372603715124,1442918,750.0,200.0,0.0,0.0,0.0,0.0
2066291,ESPORTSTMNT01:1435244,200,977268,200,256656,200,2020-07-26T12:59:11.659Z,102747101565183056,104174613333860772,99566404579461230,1476330,450.0,600.0,0.0,0.0,0.0,0.0
1913874,ESPORTSTMNT01:1435307,100,696223,100,216982,100,2020-07-26T17:12:31.447Z,99566408222831088,104202471517880182,100205576309502431,1189895,1300.0,1350.0,0.0,0.0,0.0,0.0
1688691,ESPORTSTMNT01:1435325,200,914712,200,190995,200,2020-07-26T18:17:09.050Z,99566408219409348,104202471517880204,99566408221114231,820238,50.0,300.0,0.0,0.0,0.0,0.0
1896469,ESPORTSTMNT01:1435337,200,848028,200,543663,200,2020-07-26T19:09:55.463Z,100205576307813373,104202471517814628,99566408217116828,1007614,1050.0,1450.0,0.0,0.0,0.0,0.0
2197091,ESPORTSTMNT01:1436290,100,988601,200,357202,200,2020-07-31T08:05:09.643Z,98767991853197861,104174613333926318,99566404579461230,1264255,3650.0,1150.0,0.0,0.0,0.0,0.0
1912051,ESPORTSTMNT01:1436333,200,841587,100,368532,200,2020-07-31T09:08:38.499Z,99566404579461230,104174613333926319,98767991853197861,479447,2300.0,1150.0,0.0,0.0,0.0,0.0
1560766,ESPORTSTMNT01:1436351,100,895088,100,307716,100,2020-07-31T11:06:09.530Z,100725845022060229,104174613333860726,102747101565183056,545072,2200.0,50.0,0.0,0.0,0.0,0.0
2030633,ESPORTSTMNT01:1436377,100,682331,100,645773,200,2020-07-31T11:56:31.754Z,102747101565183056,104174613333860727,100725845022060229,736655,1900.0,350.0,0.0,0.0,0.0,0.0
1717481,ESPORTSTMNT01:1436451,100,1073093,200,527039,100,2020-08-01T04:19:50.601Z,100285330168091787,104169308691150056,101428372600307248,1511006,1250.0,0.0,0.0,0.0,0.0,0.0
1713797,ESPORTSTMNT01:1436488,100,918742,100,278516,200,2020-08-01T09:03:43.257Z,101428372605353526,104169308691150066,101428372602011186,675449,2350.0,50.0,0.0,0.0,0.0,0.0
1501634,ESPORTSTMNT01:1436504,100,693941,100,211273,100,2020-08-01T10:17:38.873Z,101428372602011186,104169308691150084,101428372598668846,378264,1150.0,0.0,0.0,0.0,0.0,0.0
1728808,ESPORTSTMNT01:1436520,100,938576,200,739006,100,2020-08-01T11:27:17.854Z,101428372607057464,104169308691150100,103535282119620510,1523650,1600.0,50.0,0.0,0.0,0.0,0.0
1723397,ESPORTSTMNT01:1436528,200,722901,100,644733,200,2020-08-01T12:37:52.729Z,101428372598668846,104169308691150106,103535282119620510,1236570,100.0,950.0,0.0,0.0,0.0,0.0
1463896,ESPORTSTMNT01:1436575,200,844623,200,172799,200,2020-08-02T08:08:49.292Z,100205573496804586,104174613333860662,100725845018863243,845185,100.0,600.0,0.0,0.0,0.0,0.0
1223708,ESPORTSTMNT01:1436576,100,637201,100,225921,100,2020-08-02T09:00:56.785Z,100725845018863243,104174613333860663,100205573496804586,634196,1450.0,0.0,0.0,0.0,0.0,0.0
1339106,ESPORTSTMNT01:1436582,100,794756,100,552521,200,2020-08-02T11:06:00.429Z,98767991853197861,104174613333860730,100725845022060229,1110624,1450.0,0.0,0.0,0.0,0.0,0.0
1405877,ESPORTSTMNT01:1436622,200,673024,200,224333,200,2020-08-02T11:57:40.016Z,100725845022060229,104174613333860731,98767991853197861,754031,100.0,200.0,0.0,0.0,0.0,0.0
1968466,ESPORTSTMNT01:1436665,100,952611,200,238619,100,2020-08-05T03:15:51.607Z,100285330168091787,104614367976544631,103535282119620510,1401742,1550.0,50.0,0.0,0.0,0.0,0.0
1988393,ESPORTSTMNT01:1682126,100,1011732,100,390149,100,2021-01-18T08:22:43.558Z,105550042327365041,105562431507872086,105550033967461806,1557065,1950.0,100.0,0.0,0.0,0.0,0.0
1673604,ESPORTSTMNT01:1682253,100,1040412,100,278787,100,2021-01-18T09:34:32.804Z,105550049871017396,105562431507872120,105550047979361273,1115560,2300.0,650.0,0.0,0.0,0.0,0.0
1843426,ESPORTSTMNT01:1682289,100,852681,100,388120,200,2021-01-18T10:45:32.381Z,105550026570060790,105562431507675442,105550024238752685,378051,2750.0,0.0,0.0,0.0,0.0,0.0
1351708,ESPORTSTMNT01:1682441,100,651828,100,247886,100,2021-01-18T18:10:39.090Z,103935642731826448,105522922469164598,105520796734358045,531475,2700.0,50.0,0.0,0.0,0.0,0.0
1673878,ESPORTSTMNT01:1682464,100,565011,100,277939,200,2021-01-18T19:02:01.975Z,105520786527322647,105522922469230138,105520781900097659,1082755,450.0,450.0,0.0,0.0,0.0,0.0
