"gametime","platformgameid","teamid"
"929418","ESPORTSTMNT02:3148241","100"
"808486","ESPORTSTMNT06:1881106","100"
"814235","ESPORTSTMNT02:3161535","200"
"1015932","ESPORTSTMNT02:3219142","100"
"918918","ESPORTSTMNT03:2785621","100"
"890563","LPL_B:327522","200"
"642765","ESPORTSTMNT02:1413456","100"
"899833","ESPORTSTMNT01:1881639","100"
"889182","ESPORTSTMNT03:2568234","100"
"1306861","ESPORTSTMNT06:2816781","100"
"932226","LPL_A:334951","200"
"751311","ESPORTSTMNT01:2743756","200"
"1057671","ESPORTSTMNT02:2552787","200"
"1735793","ESPORTSTMNT05:3218507","100"
"1207572","ESPORTSTMNT03:2094056","200"
"895150","ESPORTSTMNT06:1881349","100"
"1040307","ESPORTSTMNT03:3188799","100"
"1029938","ESPORTSTMNT01:2743893","200"
"811572","ESPORTSTMNT02:1092041","100"
"846797","LPL_B:329848","200"
"554416","ESPORTSTMNT03:1404051","100"
"897847","ESPORTSTMNT06:1230032","200"
"807767","ESPORTSTMNT01:2742510","100"
"931545","ESPORTSTMNT03:3086223","100"
"831644","ESPORTSTMNT03:1681477","200"
"711091","ESPORTSTMNT05:1390257","200"
"860110","ESPORTSTMNT01:2916749","100"
"1391600","ESPORTSTMNT04:2450140","100"
"602153","ESPORTSTMNT03:2638459","100"
"820246","ESPORTSTMNT02:3216676","100"
"988379","ESPORTSTMNT01:1414038","100"
"607003","ESPORTSTMNT01:1304324","200"
"773780","ESPORTSTMNT01:2982222","100"
"942355","ESPORTSTMNT06:1861231","200"
"603580","ESPORTSTMNT03:2820199","200"
"909128","ESPORTSTMNT04:2665600","200"
"1500640","ESPORTSTMNT01:3323497","200"
"970128","ESPORTSTMNT03:3182352","100"
"979831","ESPORTSTMNT04:2689773","100"
"990401","ESPORTSTMNT05:3220590","200"
"1166495","ESPORTSTMNT01:3316956","100"
"927773","ESPORTSTMNT06:1571163","200"
"1194289","ESPORTSTMNT02:3218357","200"
"1026076","LPL_B:323139","100"
"952270","ESPORTSTMNT04:2450215","100"
"947228","ESPORTSTMNT03:2001574","100"
"1013081","ESPORTSTMNT05:2580291","200"
"928594","ESPORTSTMNT01:3317684","100"
"1010654","ESPORTSTMNT05:3223294","100"
"688964","ESPORTSTMNT03:2790491","200"
"1103643","ESPORTSTMNT03:2007068","100"
"973043","ESPORTSTMNT01:3325513","200"
"920113","ESPORTSTMNT05:2670449","100"
"860602","ESPORTSTMNT03:2830504","200"
"1092301","ESPORTSTMNT03:3115000","100"
"704814","ESPORTSTMNT04:2200505","200"
"802305","ESPORTSTMNT02:2660621","100"
"713615","ESPORTSTMNT01:1886639","200"
"848131","ESPORTSTMNT02:2577051","100"
"516912","ESPORTSTMNT03:2547961","100"
"829474","ESPORTSTMNT01:2773164","100"
"1297986","ESPORTSTMNT02:3215356","100"
"1014362","ESPORTSTMNT01:1880735","100"
"1309313","ESPORTSTMNT03:3198185","100"
"557464","ESPORTSTMNT01:2983802","100"
"859285","ESPORTSTMNT01:2144478","200"
"870583","ESPORTSTMNT06:1070420","100"
"695119","ESPORTSTMNT03:2567414","200"
"860879","ESPORTSTMNT03:2799565","100"
"883277","ESPORTSTMNT04:2677232","100"
"946475","ESPORTSTMNT04:2668048","200"
"946512","ESPORTSTMNT01:3369472","200"
"861500","ESPORTSTMNT02:2558132","200"
"716873","ESPORTSTMNT03:2569639","200"
"846225","ESPORTSTMNT04:2667243","200"
"566632","ESPORTSTMNT05:1821413","200"
"955084","ESPORTSTMNT03:2104023","200"
"833512","ESPORTSTMNT06:2260423","100"
"1427181","ESPORTSTMNT02:3153297","200"
"921168","ESPORTSTMNT03:2543541","200"
"1025765","ESPORTSTMNT02:1102112","100"
"860032","ESPORTSTMNT04:2687596","100"
"1086079","ESPORTSTMNT02:3045518","100"
"732075","ESPORTSTMNT01:2702921","100"
"1406863","ESPORTSTMNT05:3223069","100"
"1077608","ESPORTSTMNT03:1442181","100"
"1442589","ESPORTSTMNT05:3090307","100"
"1099618","ESPORTSTMNT03:2892470","100"
"934029","ESPORTSTMNT04:2690751","100"
"614664","ESPORTSTMNT01:3313692","200"
"1019870","ESPORTSTMNT06:2260336","200"
"600019","ESPORTSTMNT01:3340638","200"
"840391","ESPORTSTMNT02:1091763","100"
"1423649","ESPORTSTMNT01:2691284","200"
"1265504","ESPORTSTMNT06:1840844","100"
"1020124","ESPORTSTMNT02:2883242","100"
"1074445","ESPORTSTMNT01:1401802","100"
"1164830","ESPORTSTMNT03:2545298","200"
"954514","ESPORTSTMNT02:3043656","200"
"926756","ESPORTSTMNT05:2060229","100"
"979765","ESPORTSTMNT05:3220100","100"
"990112","ESPORTSTMNT02:3159449","100"
"1075113","ESPORTSTMNT01:1886063","100"
"1190126","ESPORTSTMNT01:2701230","200"
"825994","ESPORTSTMNT06:1041136","100"
"1067243","ESPORTSTMNT01:1892122","100"
"1024215","ESPORTSTMNT02:2787930","200"
"683604","ESPORTSTMNT03:2790098","100"
"741198","ESPORTSTMNT02:1731459","100"
"1412957","ESPORTSTMNT03:1641158","200"
"1099605","ESPORTSTMNT02:1102421","100"
"671806","ESPORTSTMNT03:2055308","100"
"1035627","ESPORTSTMNT01:3094967","100"
"980709","ESPORTSTMNT04:2694220","100"
"1081304","LPL_B:329652","200"
"1090883","ESPORTSTMNT01:3335678","100"
"822030","ESPORTSTMNT04:1960826","200"
"1314816","ESPORTSTMNT02:3214136","100"
"961189","ESPORTSTMNT02:2551235","200"
"1011437","ESPORTSTMNT01:1894541","200"
"1009572","ESPORTSTMNT03:1433699","200"
"893670","ESPORTSTMNT06:1720502","100"
"1455182","ESPORTSTMNT06:1180437","100"
"818784","ESPORTSTMNT03:2566390","100"
"1588270","ESPORTSTMNT02:3221842","200"
"723929","ESPORTSTMNT06:2260113","200"
"1818797","ESPORTSTMNT03:2785620","100"
"865348","ESPORTSTMNT02:1395023","100"
"874277","ESPORTSTMNT01:3324822","100"
"851717","ESPORTSTMNT01:1403767","100"
"736012","ESPORTSTMNT02:1726065","200"
"834047","ESPORTSTMNT02:1693141","100"
"930633","ESPORTSTMNT01:2735421","100"
"1586860","ESPORTSTMNT01:3326434","200"
"1022604","ESPORTSTMNT02:2883648","100"
"927354","ESPORTSTMNT02:3214092","200"
"1018641","ESPORTSTMNT01:3407785","200"
"687332","ESPORTSTMNT05:1530262","100"
"724625","ESPORTSTMNT03:1752096","200"
"978002","ESPORTSTMNT06:2191041","200"
"1057068","ESPORTSTMNT03:2795324","200"
"657485","ESPORTSTMNT03:2563755","200"
"777353","ESPORTSTMNT06:1181036","200"
"1050588","ESPORTSTMNT01:2697444","200"
"973568","ESPORTSTMNT05:2600006","100"
"646431","ESPORTSTMNT04:2240159","200"
"952704","ESPORTSTMNT01:1295489","100"
"663611","ESPORTSTMNT03:1811640","200"
"1116209","ESPORTSTMNT05:3090466","200"
"977623","ESPORTSTMNT03:1334618","200"
"1265864","ESPORTSTMNT01:3412775","100"
"1098005","ESPORTSTMNT01:2732758","100"
"1061500","ESPORTSTMNT01:3314342","100"
"779826","ESPORTSTMNT03:1413045","100"
"909017","ESPORTSTMNT01:1291406","200"
"897509","ESPORTSTMNT01:2691349","100"
"772686","ESPORTSTMNT02:1401313","200"
"713929","ESPORTSTMNT04:1250201","200"
"1014339","ESPORTSTMNT02:2660915","200"
"1757343","ESPORTSTMNT01:3408162","100"
"1121602","ESPORTSTMNT01:1896808","200"
"962259","ESPORTSTMNT05:1860864","100"
"683516","ESPORTSTMNT03:1442094","200"
"887840","ESPORTSTMNT01:3407159","100"
"481415","ESPORTSTMNT03:2546264","200"
"1075684","ESPORTSTMNT06:2775296","100"
"1266305","ESPORTSTMNT01:3303516","200"
"1110385","ESPORTSTMNT02:2777098","100"
"1431417","ESPORTSTMNT01:1141938","200"
"1012996","ESPORTSTMNT02:1925639","200"
"1011530","ESPORTSTMNT02:3221069","200"
"775818","ESPORTSTMNT04:1490612","200"
"982255","ESPORTSTMNT04:2692273","200"
"926025","ESPORTSTMNT02:3220721","100"
"831875","ESPORTSTMNT02:2775583","200"
"963304","ESPORTSTMNT05:2952682","100"
"775911","ESPORTSTMNT02:2072754","100"
"677810","ESPORTSTMNT02:2810409","100"
"1259950","ESPORTSTMNT06:2820845","200"
"988607","ESPORTSTMNT01:3341415","200"
"904394","ESPORTSTMNT02:1332241","100"
"870253","ESPORTSTMNT03:2563015","100"
"1158223","ESPORTSTMNT02:1294559","200"
"1026529","ESPORTSTMNT03:2093892","100"
"1239255","ESPORTSTMNT01:2692567","200"
"744612","ESPORTSTMNT02:1934803","100"
"1023923","ESPORTSTMNT03:3196300","100"
"839042","ESPORTSTMNT04:2410537","200"
"1444207","ESPORTSTMNT04:1880309","100"
"809314","ESPORTSTMNT02:3161414","100"
"748579","ESPORTSTMNT05:2942491","100"
"869943","ESPORTSTMNT02:1929125","200"
"910185","ESPORTSTMNT03:3090153","200"
"840924","ESPORTSTMNT03:1334248","100"
"1008686","ESPORTSTMNT04:2692053","100"
"876070","ESPORTSTMNT02:1294641","100"
"1376860","ESPORTSTMNT03:2637333","200"
"1100609","LPL_A:331805","100"
"1049916","ESPORTSTMNT02:2964157","100"
"1054508","ESPORTSTMNT01:3409825","200"
"1063954","ESPORTSTMNT03:2006174","200"
"733225","ESPORTSTMNT02:2820214","200"
"735432","ESPORTSTMNT03:2055160","200"
"859235","ESPORTSTMNT02:3160929","200"
"897128","ESPORTSTMNT03:3094421","200"
"854073","ESPORTSTMNT03:2654676","100"
"1100146","ESPORTSTMNT01:3374926","200"
"1314582","ESPORTSTMNT01:2966393","100"
"1125261","ESPORTSTMNT02:1114370","100"
"865034","ESPORTSTMNT03:3128795","200"
"902827","ESPORTSTMNT03:2569933","100"
"695243","ESPORTSTMNT02:2810784","200"
"1008919","ESPORTSTMNT01:2731682","100"
"647847","ESPORTSTMNT02:2973094","200"
"1083425","ESPORTSTMNT03:3116100","100"
"1023266","ESPORTSTMNT04:1481087","100"
"939273","ESPORTSTMNT01:3388003","100"
"774457","ESPORTSTMNT01:3382332","200"
"1127379","ESPORTSTMNT06:2817395","200"
"746555","ESPORTSTMNT02:1385895","200"
"768731","ESPORTSTMNT02:2076969","100"
"714831","ESPORTSTMNT06:1170171","200"
"891249","ESPORTSTMNT03:2001086","100"
"989928","ESPORTSTMNT04:2471493","200"
"1023583","ESPORTSTMNT01:3326809","100"
"848328","ESPORTSTMNT02:3219214","200"
"925849","ESPORTSTMNT05:3090325","100"
"1022361","ESPORTSTMNT01:3408875","100"
"656315","ESPORTSTMNT03:3198611","200"
"799512","ESPORTSTMNT01:3368936","100"
"953111","ESPORTSTMNT03:2051511","100"
"900537","ESPORTSTMNT02:1936537","100"
"988070","ESPORTSTMNT02:1735748","100"
"1016037","ESPORTSTMNT02:3216792","200"
"892076","ESPORTSTMNT06:1570959","100"
"1435794","ESPORTSTMNT02:2076186","100"
"1440193","ESPORTSTMNT04:1660268","200"
"1006344","ESPORTSTMNT02:2882299","200"
"1022648","ESPORTSTMNT05:1860520","100"
"791119","ESPORTSTMNT03:1531100","200"
"915905","ESPORTSTMNT03:3092740","200"
"841083","ESPORTSTMNT03:3131559","100"
"972102","ESPORTSTMNT05:2943077","200"
"1502258","ESPORTSTMNT04:2470915","200"
"1109809","ESPORTSTMNT03:3200515","100"
"875617","ESPORTSTMNT05:2530526","100"
"633887","ESPORTSTMNT04:2686305","200"
"896006","ESPORTSTMNT03:3190711","100"
"808863","ESPORTSTMNT01:3321978","100"
"1253511","ESPORTSTMNT03:2006132","100"
"1102170","ESPORTSTMNT01:2771682","200"
"1016169","ESPORTSTMNT01:1132954","200"
"1063534","ESPORTSTMNT04:2691581","100"
"837878","ESPORTSTMNT05:3060661","200"
"910593","ESPORTSTMNT01:3410167","100"
"641069","ESPORTSTMNT04:2170498","100"
"817007","ESPORTSTMNT02:1111628","200"
"1018467","ESPORTSTMNT02:2912215","100"
"679644","ESPORTSTMNT03:2562354","100"
"859605","ESPORTSTMNT03:3117150","100"
"1453382","ESPORTSTMNT02:2974314","100"
"955320","ESPORTSTMNT01:3363735","200"
"1100097","ESPORTSTMNT06:1880462","100"
"1772120","ESPORTSTMNT05:2600088","200"
"715802","ESPORTSTMNT06:1880122","100"
"798381","ESPORTSTMNT02:3164423","200"
"655394","ESPORTSTMNT06:2290319","200"
"605215","ESPORTSTMNT04:2686307","100"
"957303","ESPORTSTMNT05:2990683","100"
"728603","ESPORTSTMNT04:1280225","200"
"900479","ESPORTSTMNT05:1830093","200"
"803725","ESPORTSTMNT06:2769341","100"
"862228","LPL_A:342326","200"
"856711","ESPORTSTMNT03:1757270","200"
"1051377","ESPORTSTMNT05:2521078","100"
"896572","ESPORTSTMNT03:1432486","100"
"1379071","ESPORTSTMNT03:3118654","100"
"833832","ESPORTSTMNT03:3101070","200"
"1064244","ESPORTSTMNT04:1180144","200"
"858948","ESPORTSTMNT03:2567516","100"
"946452","ESPORTSTMNT04:1250234","200"
"1034353","ESPORTSTMNT05:1970703","200"
"1066238","ESPORTSTMNT03:3131899","100"
"1057714","ESPORTSTMNT02:3210755","200"
"1006292","ESPORTSTMNT05:3218481","200"
"905350","ESPORTSTMNT06:2821455","100"
"913736","ESPORTSTMNT06:2816418","100"
"1118318","ESPORTSTMNT03:1392233","100"
"912869","ESPORTSTMNT02:2141060","200"
"1006564","ESPORTSTMNT06:1720531","200"
"886503","ESPORTSTMNT01:1895984","200"
"2063476","ESPORTSTMNT01:1295541","200"
"898296","ESPORTSTMNT01:2906035","100"
"916720","ESPORTSTMNT05:2941256","200"
"902710","ESPORTSTMNT02:2552154","200"
"982758","ESPORTSTMNT01:3411415","100"
"1331321","ESPORTSTMNT02:2077753","100"
"925165","ESPORTSTMNT01:2735442","200"
"941923","ESPORTSTMNT02:3162005","200"
"975638","ESPORTSTMNT04:2687267","100"
"778675","ESPORTSTMNT06:1210074","100"
"710409","ESPORTSTMNT04:2691729","100"
"932465","ESPORTSTMNT03:2542315","200"
"925517","ESPORTSTMNT03:2637013","200"
"634272","ESPORTSTMNT04:1220920","100"
"540705","ESPORTSTMNT01:2905408","200"
"1197738","ESPORTSTMNT06:2778117","200"
"1105928","ESPORTSTMNT02:1936810","200"
"1146925","ESPORTSTMNT03:3163921","200"
"971352","ESPORTSTMNT02:1095310","100"
"1080963","ESPORTSTMNT01:1887510","200"
"919682","ESPORTSTMNT01:1720384","100"
"883354","ESPORTSTMNT05:3222670","200"
"1255175","ESPORTSTMNT05:2942311","100"
"929103","ESPORTSTMNT06:2773701","200"
"947026","ESPORTSTMNT05:2760128","200"
"1042772","ESPORTSTMNT05:2060360","200"
"906989","ESPORTSTMNT02:1413388","100"
"1037899","ESPORTSTMNT06:2822315","100"
"715979","ESPORTSTMNT01:2706776","200"
"1035247","ESPORTSTMNT04:2664180","200"
"895541","ESPORTSTMNT02:2557132","200"
"1099867","ESPORTSTMNT01:3383672","100"
"856567","ESPORTSTMNT01:3319312","100"
"1171923","ESPORTSTMNT03:2074151","100"
"864276","ESPORTSTMNT03:2882293","100"
"810886","ESPORTSTMNT02:3144227","100"
"941530","ESPORTSTMNT06:1860486","100"
"1087528","ESPORTSTMNT05:1830216","200"
"870991","ESPORTSTMNT06:1072193","200"
"600306","ESPORTSTMNT01:3310374","200"
"611108","ESPORTSTMNT01:2782952","100"
"852032","ESPORTSTMNT01:3402747","200"
"740398","ESPORTSTMNT01:2200203","100"
"971728","ESPORTSTMNT03:1531286","200"
"741184","ESPORTSTMNT01:2149425","100"
"843739","ESPORTSTMNT01:2030182","100"
"1470624","ESPORTSTMNT05:3218528","200"
"901151","ESPORTSTMNT06:1560275","200"
"966056","ESPORTSTMNT04:2692243","100"
"950548","ESPORTSTMNT02:3166449","100"
"928307","ESPORTSTMNT04:2220385","100"
"715859","ESPORTSTMNT02:2071708","200"
"1064986","ESPORTSTMNT01:3313951","100"
"646113","ESPORTSTMNT06:2532306","100"
"638661","ESPORTSTMNT02:3159458","100"
"747612","ESPORTSTMNT03:1115146","200"
"897851","ESPORTSTMNT04:2664944","100"
"1125085","ESPORTSTMNT01:2040461","200"
"856095","ESPORTSTMNT03:2544489","200"
"1074031","ESPORTSTMNT03:2549550","200"
"710524","ESPORTSTMNT05:2060440","100"
"948138","ESPORTSTMNT03:2652899","100"
"911233","ESPORTSTMNT03:2656838","100"
"806599","ESPORTSTMNT02:1091209","200"
"728751","ESPORTSTMNT03:1815068","100"
"873523","ESPORTSTMNT05:3221126","100"
"829186","ESPORTSTMNT01:1120735","200"
"872543","ESPORTSTMNT01:3408676","200"
"924402","ESPORTSTMNT02:3170633","200"
"1185200","ESPORTSTMNT05:1440484","200"
"725830","ESPORTSTMNT01:2731850","100"
"547171","ESPORTSTMNT05:1860875","200"
"675060","ESPORTSTMNT04:2686224","200"
"945713","ESPORTSTMNT03:2051726","200"
"966984","ESPORTSTMNT01:1896227","200"
"788330","ESPORTSTMNT03:3118531","100"
"744023","ESPORTSTMNT02:2573874","100"
"732013","ESPORTSTMNT01:2707756","200"
"795500","ESPORTSTMNT02:1810378","200"
"913267","ESPORTSTMNT01:2966114","100"
"1036375","ESPORTSTMNT03:3120860","100"
"908323","ESPORTSTMNT03:3196421","200"
"714127","ESPORTSTMNT01:1431443","100"
"804311","ESPORTSTMNT02:3048787","200"
"1079770","ESPORTSTMNT03:2784538","200"
"1075716","ESPORTSTMNT01:3321532","200"
"905974","ESPORTSTMNT01:3312759","100"
"1067454","ESPORTSTMNT01:3316459","100"
"997419","ESPORTSTMNT01:3312738","200"
"865626","ESPORTSTMNT03:3166925","100"
"935747","ESPORTSTMNT05:2520825","100"
"972659","ESPORTSTMNT05:3218297","200"
"859720","ESPORTSTMNT03:2567462","100"
"934118","ESPORTSTMNT01:1156576","100"
"984163","ESPORTSTMNT02:1080533","200"
"728599","ESPORTSTMNT04:2431272","100"
"851276","ESPORTSTMNT03:3120224","100"
"1134002","ESPORTSTMNT05:2060895","100"
"1142064","ESPORTSTMNT02:1093310","100"
"1144317","ESPORTSTMNT01:3384669","200"
"1043894","ESPORTSTMNT02:2789864","100"
"773730","ESPORTSTMNT01:3335438","200"
"1029383","ESPORTSTMNT03:3123725","200"
"800407","ESPORTSTMNT01:1931328","100"
"834136","ESPORTSTMNT03:1994452","100"
"681589","ESPORTSTMNT04:2686394","100"
"1078511","ESPORTSTMNT02:1722934","100"
"744014","ESPORTSTMNT04:2220201","200"
"943532","LPL_A:329807","100"
"1242590","ESPORTSTMNT04:2683927","200"
"957347","ESPORTSTMNT04:2672218","200"
"1163049","ESPORTSTMNT03:1753884","200"
"1036753","ESPORTSTMNT02:2883818","100"
"789609","LPL_B:328399","200"
"905235","ESPORTSTMNT04:1150442","100"
"779664","ESPORTSTMNT01:2745134","200"
"1181071","ESPORTSTMNT03:2793588","200"
"699833","ESPORTSTMNT02:2075281","200"
"949777","ESPORTSTMNT03:2798724","200"
"865777","ESPORTSTMNT03:3195765","200"
"928967","ESPORTSTMNT02:2963775","200"
"983440","ESPORTSTMNT02:1936156","200"
"896567","ESPORTSTMNT02:2778045","200"
"607556","ESPORTSTMNT06:1190909","200"
"1090182","ESPORTSTMNT06:2570474","200"
"854086","ESPORTSTMNT01:3367751","100"
"695473","ESPORTSTMNT04:1880241","100"
"891330","ESPORTSTMNT04:2663590","100"
"865808","ESPORTSTMNT05:2530843","100"
"1047425","ESPORTSTMNT05:3219537","200"
"725582","ESPORTSTMNT03:1751616","200"
"795232","ESPORTSTMNT04:2471977","200"
"707815","ESPORTSTMNT05:1520653","200"
"991960","ESPORTSTMNT03:3125600","100"
"636909","ESPORTSTMNT04:2410427","100"
"892653","ESPORTSTMNT04:2689260","200"
"712402","ESPORTSTMNT06:1170219","100"
"1050936","ESPORTSTMNT06:1040799","100"
"729398","ESPORTSTMNT06:2816507","200"
"956045","ESPORTSTMNT04:1961055","100"
"713541","ESPORTSTMNT04:1220812","100"
"1591380","ESPORTSTMNT05:3090603","200"
"1207337","ESPORTSTMNT01:2694224","100"
"717366","ESPORTSTMNT01:2983287","100"
"887085","ESPORTSTMNT02:2830920","100"
"1012186","ESPORTSTMNT06:1880599","100"
"1917657","ESPORTSTMNT04:1960743","100"
"1002498","ESPORTSTMNT04:2200313","200"
"1164596","ESPORTSTMNT05:2530741","100"
"1093127","ESPORTSTMNT01:1931322","100"
"798727","ESPORTSTMNT01:3296602","100"
"1077559","ESPORTSTMNT01:1121638","100"
"810275","ESPORTSTMNT05:2520579","200"
"856599","ESPORTSTMNT03:3090657","200"
"735407","ESPORTSTMNT02:3211754","200"
"944031","ESPORTSTMNT02:3144385","200"
"845376","ESPORTSTMNT03:2565439","100"
"891484","ESPORTSTMNT06:2470579","200"
"842096","ESPORTSTMNT01:1144747","200"
"1150971","ESPORTSTMNT03:2007150","200"
"890088","ESPORTSTMNT02:3041990","100"
"1453155","ESPORTSTMNT04:2684711","100"
"1006388","ESPORTSTMNT03:2545042","100"
"816823","ESPORTSTMNT02:2064198","200"
"862721","ESPORTSTMNT05:2980896","100"
"642826","ESPORTSTMNT06:1210121","200"
"887240","ESPORTSTMNT01:1721630","100"
"862698","ESPORTSTMNT03:1755958","200"
"754486","ESPORTSTMNT05:1430650","100"
"958411","ESPORTSTMNT04:2471073","200"
"1847350","ESPORTSTMNT03:1404383","200"
"945594","ESPORTSTMNT03:2658136","100"
"1050294","ESPORTSTMNT01:2984423","200"
"1165726","ESPORTSTMNT02:2965321","100"
"740144","ESPORTSTMNT03:1756813","200"
"950638","ESPORTSTMNT03:2885610","100"
"1012346","ESPORTSTMNT04:2450146","100"
"1082460","ESPORTSTMNT01:2697682","100"
"840635","ESPORTSTMNT04:2668085","100"
"727821","ESPORTSTMNT01:3338905","100"
"988831","ESPORTSTMNT05:1520505","200"
"929332","ESPORTSTMNT03:3156952","200"
"716622","ESPORTSTMNT04:2471344","200"
"658319","ESPORTSTMNT03:3089189","200"
"902258","ESPORTSTMNT01:2966212","200"
"1038120","ESPORTSTMNT01:3327159","200"
"899563","ESPORTSTMNT04:2200521","100"
"992573","ESPORTSTMNT03:3193869","100"
"1011922","ESPORTSTMNT04:2451020","200"
"944231","ESPORTSTMNT04:1220607","100"
"786225","ESPORTSTMNT04:2230115","100"
"988089","ESPORTSTMNT03:2636826","200"
"775857","ESPORTSTMNT01:3376253","100"
"955415","ESPORTSTMNT03:2931152","100"
"885579","ESPORTSTMNT02:1321109","200"
"1027623","ESPORTSTMNT02:3171612","100"
"785498","ESPORTSTMNT04:1800333","100"
"532000","ESPORTSTMNT06:1580406","200"
"1011314","ESPORTSTMNT05:1860966","100"
"957192","ESPORTSTMNT03:2567989","100"
"646416","ESPORTSTMNT01:2698151","200"
"944593","ESPORTSTMNT01:3341407","100"
"1015685","ESPORTSTMNT02:2778137","200"
"895889","ESPORTSTMNT04:1600214","200"
"1281059","ESPORTSTMNT01:1691701","200"
"1069053","ESPORTSTMNT04:2684716","100"
"984226","ESPORTSTMNT03:2549507","100"
"1184400","ESPORTSTMNT06:1881437","100"
"1075612","ESPORTSTMNT02:1681324","100"
"834102","ESPORTSTMNT01:1880949","100"
"930106","ESPORTSTMNT01:3325205","100"
"1081237","ESPORTSTMNT06:2500265","100"
"1101630","ESPORTSTMNT02:2912708","200"
"704745","ESPORTSTMNT02:1935368","200"
"1399926","ESPORTSTMNT04:1010535","100"
"1004598","ESPORTSTMNT01:3403291","100"
"757127","ESPORTSTMNT02:2558009","200"
"1137689","ESPORTSTMNT06:1071491","100"
"1059603","ESPORTSTMNT01:3412497","200"
"918580","ESPORTSTMNT02:2775486","200"
"870688","ESPORTSTMNT05:2521074","100"
"856478","ESPORTSTMNT02:1413496","200"
"955390","ESPORTSTMNT01:2692980","100"
"1414740","ESPORTSTMNT02:3188159","100"
"920349","ESPORTSTMNT06:2823165","200"
"929896","ESPORTSTMNT06:2821034","100"
"1706216","ESPORTSTMNT02:2789662","100"
"952721","ESPORTSTMNT01:2982096","100"
"655007","ESPORTSTMNT03:2638018","100"
"1127734","ESPORTSTMNT06:1580330","100"
"1082376","ESPORTSTMNT03:3197259","200"
"1076998","ESPORTSTMNT01:1155818","100"
"1115101","ESPORTSTMNT01:3386016","100"
"1111720","ESPORTSTMNT01:3317857","200"
"849229","ESPORTSTMNT05:3060318","200"
"1082396","ESPORTSTMNT01:2139212","100"
"962485","ESPORTSTMNT05:1540312","100"
"996454","ESPORTSTMNT03:3190604","100"
"809811","ESPORTSTMNT03:2549510","100"
"866340","ESPORTSTMNT02:1683643","200"
"1083212","ESPORTSTMNT04:2430730","100"
"934933","ESPORTSTMNT04:2663669","100"
"896863","ESPORTSTMNT02:2673157","200"
"787459","ESPORTSTMNT02:1283154","200"
"1914120","ESPORTSTMNT04:2451777","200"
"856918","ESPORTSTMNT05:3222333","100"
"1091723","ESPORTSTMNT03:3194836","200"
"1128767","ESPORTSTMNT02:2576665","200"
"1075434","ESPORTSTMNT02:3218326","100"
"1395787","ESPORTSTMNT01:1693683","200"
"829922","ESPORTSTMNT01:2148681","100"
"721821","ESPORTSTMNT02:3220330","100"
"691453","ESPORTSTMNT03:1114533","200"
"932531","ESPORTSTMNT03:3090270","100"
"943539","ESPORTSTMNT05:3090392","100"
