"platformgameid","teamid","side","shutdown_collected","blue_max_shutdown","red_max_shutdown"
"ESPORTSTMNT05:1860967","104710369093939895","100",,"600.0","50.0"
"ESPORTSTMNT05:1860967","105553606349477427","200",,"600.0","50.0"
"ESPORTSTMNT01:3325060","100725845022060229","100","100","700.0","50.0"
"ESPORTSTMNT01:3325060","105505619546859895","200","550","700.0","50.0"
"ESPORTSTMNT02:3166800","107467827374313054","200","1400","1550.0","150.0"
"ESPORTSTMNT02:3166800","107467794614674479","100","700","1550.0","150.0"
"ESPORTSTMNT05:1860320","99322214684939974","100",,"250.0","650.0"
"ESPORTSTMNT05:1860320","104270958001747936","200",,"250.0","650.0"
"ESPORTSTMNT03:3103197","107599174108436104","200","1100","400.0","1250.0"
"ESPORTSTMNT03:3103197","107599061926073885","100","300","400.0","1250.0"
"ESPORTSTMNT05:2610021","103877675241047720","200","1050","550.0","1100.0"
"ESPORTSTMNT05:2610021","105515219038427019","100","800","550.0","1100.0"
"ESPORTSTMNT02:1694828","105503948999800557","200",,"50.0","950.0"
"ESPORTSTMNT02:1694828","105559480124455983","100",,"50.0","950.0"
"ESPORTSTMNT04:2683407","110492173877838150","100","750","600.0","550.0"
"ESPORTSTMNT04:2683407","102235771678061291","200","2050","600.0","550.0"
"ESPORTSTMNT04:2431046","105553606349477427","100","1900","1550.0","0.0"
"ESPORTSTMNT04:2431046","105543843212923183","200","50","1550.0","0.0"
"ESPORTSTMNT03:3188628","100205576309502431","200","1400","1450.0","0.0"
"ESPORTSTMNT03:3188628","99566408217955692","100","0","1450.0","0.0"
"ESPORTSTMNT03:2920359","106269859169658575","200","300","1800.0","150.0"
"ESPORTSTMNT03:2920359","107700211633200412","100","150","1800.0","150.0"
"ESPORTSTMNT03:1756864","105549991104165282","100",,"850.0","50.0"
"ESPORTSTMNT03:1756864","105549998884468136","200",,"850.0","50.0"
"ESPORTSTMNT01:1435240","101428372603715124","200",,"650.0","150.0"
"ESPORTSTMNT01:1435240","101428372607057464","100",,"650.0","150.0"
"ESPORTSTMNT02:3221574","99566406490127625","200","500","800.0","550.0"
"ESPORTSTMNT02:3221574","107760667929003738","100","0","800.0","550.0"
"ESPORTSTMNT01:3309870","103461966971048042","100","550","900.0","700.0"
"ESPORTSTMNT01:3309870","99566405126602853","200","1100","900.0","700.0"
"ESPORTSTMNT04:2431635","107582618156093368","100","150","1000.0","150.0"
"ESPORTSTMNT04:2431635","107582591908138922","200","300","1000.0","150.0"
"ESPORTSTMNT04:2684942","103495716886587312","200","650","1000.0","850.0"
"ESPORTSTMNT04:2684942","99566406064558732","100","1700","1000.0","850.0"
"ESPORTSTMNT03:3180008","108319257932089006","200","1150","1650.0","0.0"
"ESPORTSTMNT03:3180008","107581765633427097","100","0","1650.0","0.0"
"ESPORTSTMNT03:3195458","107581212180071788","200","250","350.0","800.0"
"ESPORTSTMNT03:3195458","107581765633427097","100","2000","350.0","800.0"
"ESPORTSTMNT01:3384246","98767991921462763","100","1650","1150.0","300.0"
"ESPORTSTMNT01:3384246","103535282124208038","200","1000","1150.0","300.0"
"ESPORTSTMNT06:2774695","105521408363571548","200","200","1450.0","0.0"
"ESPORTSTMNT06:2774695","109800832177252614","100","250","1450.0","0.0"
"ESPORTSTMNT04:2684636","98767991866488695","200","1750","1300.0","100.0"
"ESPORTSTMNT04:2684636","98767991926151025","100","0","1300.0","100.0"
"ESPORTSTMNT01:3409365","105550049871017396","200","250","200.0","300.0"
"ESPORTSTMNT01:3409365","105550059790656435","100","1400","200.0","300.0"
"ESPORTSTMNT04:2692257","107597875833524424","200","200","1250.0","500.0"
"ESPORTSTMNT04:2692257","103935468920814040","100","650","1250.0","500.0"
"ESPORTSTMNT02:1960138","99566406334639907","200",,"1150.0","100.0"
"ESPORTSTMNT02:1960138","99566406338282437","100",,"1150.0","100.0"
"ESPORTSTMNT05:2760205","105520784254806142","200","150","1800.0","0.0"
"ESPORTSTMNT05:2760205","105520788833075738","100","0","1800.0","0.0"
"ESPORTSTMNT02:2557121","107603586980602718","100",,"1450.0","0.0"
"ESPORTSTMNT02:2557121","107603551467692884","200",,"1450.0","0.0"
"ESPORTSTMNT02:3216444","98926509883054987","100","750","650.0","350.0"
"ESPORTSTMNT02:3216444","106972778172351142","200","950","650.0","350.0"
"ESPORTSTMNT04:2665115","98767991853197861","100","200","200.0","850.0"
"ESPORTSTMNT04:2665115","99566404579461230","200","200","200.0","850.0"
"ESPORTSTMNT03:2102330","99294153824386385","200",,"950.0","50.0"
"ESPORTSTMNT03:2102330","98767991877340524","100",,"950.0","50.0"
"ESPORTSTMNT03:1750874","103461966951059521","200",,"1650.0","0.0"
"ESPORTSTMNT03:1750874","98767991930907107","100",,"1650.0","0.0"
"ESPORTSTMNT04:2691337","105536643047197642","200","1450","100.0","150.0"
"ESPORTSTMNT04:2691337","102235771678061291","100","650","100.0","150.0"
"ESPORTSTMNT03:3088309","109631541326560210","100","400","1150.0","0.0"
"ESPORTSTMNT03:3088309","109672446077514083","200","150","1150.0","0.0"
"ESPORTSTMNT03:2792340","105550024238752685","100","300","1100.0","250.0"
"ESPORTSTMNT03:2792340","105550059790656435","200","250","1100.0","250.0"
"ESPORTSTMNT02:2663610","101428372605353526","200","900","1400.0","50.0"
"ESPORTSTMNT02:2663610","101428372602011186","100","700","1400.0","50.0"
"ESPORTSTMNT01:2707568","107582184905264520","200",,"1600.0","100.0"
"ESPORTSTMNT01:2707568","107582181197106556","100",,"1600.0","100.0"
"ESPORTSTMNT03:2636099","106269859169658575","200","200","1950.0","50.0"
"ESPORTSTMNT03:2636099","106269804045322803","100","100","1950.0","50.0"
"ESPORTSTMNT05:1820789","105593129376630217","100",,"50.0","300.0"
"ESPORTSTMNT05:1820789","105593213115128994","200",,"50.0","300.0"
"ESPORTSTMNT01:3415992","107700199633958891","200","950","850.0","900.0"
"ESPORTSTMNT01:3415992","107700204561086446","100","1300","850.0","900.0"
"ESPORTSTMNT06:2541797","105520822049210915","200","250","300.0","350.0"
"ESPORTSTMNT06:2541797","105520796734358045","100","0","300.0","350.0"
"ESPORTSTMNT02:3156575","105550026570060790","200","0","1700.0","100.0"
"ESPORTSTMNT02:3156575","105550051809743868","100","100","1700.0","100.0"
"ESPORTSTMNT06:1190961","103935468920814040","200",,"500.0","0.0"
"ESPORTSTMNT06:1190961","103877589042434434","100",,"500.0","0.0"
"ESPORTSTMNT01:2695450","99294153824386385","100",,"1550.0","0.0"
"ESPORTSTMNT01:2695450","98767991860392497","200",,"1550.0","0.0"
"ESPORTSTMNT06:2773784","109698030312834058","200","450","550.0","450.0"
"ESPORTSTMNT06:2773784","107582181197106556","100","0","550.0","450.0"
"ESPORTSTMNT03:1811621","99322214689444546","200",,"900.0","450.0"
"ESPORTSTMNT03:1811621","98767991926151025","100",,"900.0","450.0"
"ESPORTSTMNT03:1440716","99566405123587075","200",,"950.0","100.0"
"ESPORTSTMNT03:1440716","99566405129589291","100",,"950.0","100.0"
"ESPORTSTMNT06:2210839","101383793574360315","200","700","500.0","850.0"
"ESPORTSTMNT06:2210839","99322214695067838","100","200","500.0","850.0"
"ESPORTSTMNT03:2799529","107598651997213225","200","550","1400.0","0.0"
"ESPORTSTMNT03:2799529","107598805167594304","100","0","1400.0","0.0"
"ESPORTSTMNT03:2567542","102787200136756173","200","600","350.0","950.0"
"ESPORTSTMNT03:2567542","99322214689444546","100","300","350.0","950.0"
"ESPORTSTMNT02:2786812","107599089191671351","100","200","50.0","250.0"
"ESPORTSTMNT02:2786812","107598982142057588","200","0","50.0","250.0"
"ESPORTSTMNT03:2140704","99566408221961358","100",,"1600.0","50.0"
"ESPORTSTMNT03:2140704","104202382255290736","200",,"1600.0","50.0"
"ESPORTSTMNT03:2785750","101428372603715124","100","50","1300.0","50.0"
"ESPORTSTMNT03:2785750","101428372598668846","200","150","1300.0","50.0"
"ESPORTSTMNT06:1880584","101422616509070746","200",,"500.0","0.0"
"ESPORTSTMNT06:1880584","99566406066182955","100",,"500.0","0.0"
"ESPORTSTMNT04:2679110","99566404852189289","200","1300","1300.0","750.0"
"ESPORTSTMNT04:2679110","98767991853197861","100","750","1300.0","750.0"
"ESPORTSTMNT02:1331769","98926509883054987","100",,"1100.0","200.0"
"ESPORTSTMNT02:1331769","98767991930907107","200",,"1100.0","200.0"
"ESPORTSTMNT01:3379187","106857761435870473","200","1100","650.0","650.0"
"ESPORTSTMNT01:3379187","102141671183409133","100","750","650.0","650.0"
"ESPORTSTMNT03:1342212","100725845018863243","100",,"550.0","800.0"
"ESPORTSTMNT03:1342212","99566404579461230","200",,"550.0","800.0"
"ESPORTSTMNT03:3084519","107422385694193066","200","550","1250.0","550.0"
"ESPORTSTMNT03:3084519","107467834753797729","100","850","1250.0","550.0"
"ESPORTSTMNT03:1551746","100725845018863243","100",,"1450.0","50.0"
"ESPORTSTMNT03:1551746","104367068120825486","200",,"1450.0","50.0"
"ESPORTSTMNT02:2662617","107582641798795198","100","0","1400.0","50.0"
"ESPORTSTMNT02:2662617","107582609836036013","200","150","1400.0","50.0"
"ESPORTSTMNT01:3301400","109783130654973406","100","250","1450.0","250.0"
"ESPORTSTMNT01:3301400","109783124183318312","200","1550","1450.0","250.0"
"ESPORTSTMNT06:2260336","99322214695067838","200","1350","850.0","550.0"
"ESPORTSTMNT06:2260336","101383793572656373","100","1350","850.0","550.0"
"ESPORTSTMNT03:1334618","98767991877340524","200",,"1700.0","0.0"
"ESPORTSTMNT03:1334618","98767991860392497","100",,"1700.0","0.0"
"ESPORTSTMNT01:3094537","98767991930907107","200","600","1500.0","50.0"
"ESPORTSTMNT01:3094537","98926509884398584","100","50","1500.0","50.0"
"ESPORTSTMNT03:3130319","109828279319224248","200","700","650.0","600.0"
"ESPORTSTMNT03:3130319","107251245690956393","100","1600","650.0","600.0"
"ESPORTSTMNT02:2577582","107599174108436104","100",,"200.0","550.0"
"ESPORTSTMNT02:2577582","107598982142057588","200",,"200.0","550.0"
"ESPORTSTMNT04:2678013","98767991877340524","100","550","1550.0","50.0"
"ESPORTSTMNT04:2678013","99294153824386385","200","400","1550.0","50.0"
"ESPORTSTMNT02:3155548","105550024238752685","200","950","1150.0","0.0"
"ESPORTSTMNT02:3155548","105550042327365041","100","700","1150.0","0.0"
"ESPORTSTMNT03:3196988","109692074894483834","100","1350","750.0","800.0"
"ESPORTSTMNT03:3196988","108517492697602721","200","1150","750.0","800.0"
"ESPORTSTMNT01:1721348","104710316579222193","200",,"500.0","450.0"
"ESPORTSTMNT01:1721348","105532840001188717","100",,"500.0","450.0"
"ESPORTSTMNT06:1560052","102235771678061291","100",,"1550.0","0.0"
"ESPORTSTMNT06:1560052","99566406066182955","200",,"1550.0","0.0"
"ESPORTSTMNT04:1970887","103461966965149786","100",,"250.0","100.0"
"ESPORTSTMNT04:1970887","99566404850008779","200",,"250.0","100.0"
"ESPORTSTMNT05:1821684","101383793572656373","100",,"1700.0","150.0"
"ESPORTSTMNT05:1821684","101383793567806688","200",,"1700.0","150.0"
"ESPORTSTMNT03:1995140","99566405129589291","200",,"1200.0","350.0"
"ESPORTSTMNT03:1995140","99566405126602853","100",,"1200.0","350.0"
"ESPORTSTMNT03:2541482","107700208463820785","200","1400","1300.0","450.0"
"ESPORTSTMNT03:2541482","107700211633200412","100","700","1300.0","450.0"
"ESPORTSTMNT01:3084523","99566408358330419","100","50","750.0","100.0"
"ESPORTSTMNT01:3084523","104841890701948065","200","150","750.0","100.0"
"ESPORTSTMNT06:2774189","107416342401528388","200","1200","800.0","450.0"
"ESPORTSTMNT06:2774189","104710682193583854","100","500","800.0","450.0"
"ESPORTSTMNT01:1433923","99566404579461230","100",,"150.0","1050.0"
"ESPORTSTMNT01:1433923","99566404585387054","200",,"150.0","1050.0"
"ESPORTSTMNT04:2684326","105594135137147298","100","0","1250.0","0.0"
"ESPORTSTMNT04:2684326","107574959289974368","200","400","1250.0","0.0"
"ESPORTSTMNT01:3310784","107599144012469862","100","850","750.0","200.0"
"ESPORTSTMNT01:3310784","107598982142057588","200","750","750.0","200.0"
"ESPORTSTMNT04:2470107","103535282113853330","200","300","50.0","0.0"
"ESPORTSTMNT04:2470107","105537947396116202","100","1000","50.0","0.0"
"ESPORTSTMNT04:2431462","101428372598668846","100","700","100.0","400.0"
"ESPORTSTMNT04:2431462","101428372605353526","200","100","100.0","400.0"
"ESPORTSTMNT03:3194498","107467803833323099","200","1500","1400.0","900.0"
"ESPORTSTMNT03:3194498","102787200126663579","100","50","1400.0","900.0"
"ESPORTSTMNT01:2965025","99566408356697119","200","350","200.0","800.0"
"ESPORTSTMNT01:2965025","107599156601411192","100","2250","200.0","800.0"
"ESPORTSTMNT04:2471603","105550054006182911","200","1050","750.0","400.0"
"ESPORTSTMNT04:2471603","105550049871017396","100","1350","750.0","400.0"
"ESPORTSTMNT01:2697879","99566408217955692","100",,"150.0","1300.0"
"ESPORTSTMNT01:2697879","99566408221114231","200",,"150.0","1300.0"
"ESPORTSTMNT01:3376223","102747101565183056","100","50","200.0","0.0"
"ESPORTSTMNT01:3376223","100205573495116443","200","100","200.0","0.0"
"ESPORTSTMNT05:1971486","98767991926151025","200",,"1200.0","250.0"
"ESPORTSTMNT05:1971486","99322214689444546","100",,"1200.0","250.0"
"ESPORTSTMNT06:1180393","103535282143744679","200",,"1150.0","0.0"
"ESPORTSTMNT06:1180393","103535282138043022","100",,"1150.0","0.0"
"ESPORTSTMNT02:2576938","105593182576105603","200",,"1350.0","0.0"
"ESPORTSTMNT02:2576938","107179722233063345","100",,"1350.0","0.0"
"ESPORTSTMNT01:2704054","105594101461473671","100",,"450.0","0.0"
"ESPORTSTMNT01:2704054","103878020539746273","200",,"450.0","0.0"
"ESPORTSTMNT01:2200736","105550054006182911","100",,"100.0","100.0"
"ESPORTSTMNT01:2200736","105550042327365041","200",,"100.0","100.0"
"ESPORTSTMNT01:3094984","103535282119620510","100","350","400.0","150.0"
"ESPORTSTMNT01:3094984","101428372605353526","200","200","400.0","150.0"
"ESPORTSTMNT06:1880115","103877675241047720","100",,"450.0","1350.0"
"ESPORTSTMNT06:1880115","105514907449611976","200",,"450.0","1350.0"
"ESPORTSTMNT03:3118823","109671413728531527","200","800","300.0","900.0"
"ESPORTSTMNT03:3118823","105521637552587612","100","650","300.0","900.0"
"ESPORTSTMNT02:3216792","107251374793416561","200","450","1400.0","0.0"
"ESPORTSTMNT02:3216792","107251245690956393","100","0","1400.0","0.0"
"LPL_A:331257","99566404847770461","200","500","700.0","450.0"
"LPL_A:331257","99566404853854212","100","500","700.0","450.0"
"ESPORTSTMNT06:2773835","109631610813971977","200","400","1350.0","600.0"
"ESPORTSTMNT06:2773835","107581689894520368","100","1200","1350.0","600.0"
"ESPORTSTMNT02:1683040","105520788833075738","100",,"1400.0","850.0"
"ESPORTSTMNT02:1683040","105520784254806142","200",,"1400.0","850.0"
"ESPORTSTMNT03:2631262","99566408358330419","200","650","450.0","600.0"
"ESPORTSTMNT03:2631262","99566408561605102","100","1250","450.0","600.0"
"ESPORTSTMNT01:2135850","105536773074826367","200",,"350.0","50.0"
"ESPORTSTMNT01:2135850","105536952747658409","100",,"350.0","50.0"
"ESPORTSTMNT03:2820555","106269804045322803","200","1100","400.0","300.0"
"ESPORTSTMNT03:2820555","104367068120825486","100","600","400.0","300.0"
"ESPORTSTMNT06:2777006","109539776003058530","200","750","1800.0","200.0"
"ESPORTSTMNT06:2777006","109800832177252614","100","300","1800.0","200.0"
"ESPORTSTMNT05:2520220","105537947396116202","100",,"1400.0","200.0"
"ESPORTSTMNT05:2520220","103535282143744679","200",,"1400.0","200.0"
"ESPORTSTMNT06:1880513","105537947396116202","100",,"50.0","1450.0"
"ESPORTSTMNT06:1880513","103535282158162659","200",,"50.0","1450.0"
"ESPORTSTMNT04:2110647","103535282146169523","200",,"1250.0","100.0"
"ESPORTSTMNT04:2110647","103535282138043022","100",,"1250.0","100.0"
"ESPORTSTMNT04:1880301","102787200136756173","100",,"900.0","100.0"
"ESPORTSTMNT04:1880301","105553606349477427","200",,"900.0","100.0"
"ESPORTSTMNT06:2530881","105550033967461806","200","1750","1600.0","150.0"
"ESPORTSTMNT06:2530881","105550042327365041","100","250","1600.0","150.0"
"ESPORTSTMNT04:1491156","105515266817621145","200",,"900.0","100.0"
"ESPORTSTMNT04:1491156","105515219038427019","100",,"900.0","100.0"
"ESPORTSTMNT04:1880437","102787200136756173","200",,"700.0","950.0"
"ESPORTSTMNT04:1880437","105515219038427019","100",,"700.0","950.0"
"ESPORTSTMNT02:2558009","105549993449477104","200",,"1450.0","100.0"
"ESPORTSTMNT02:2558009","105549998884468136","100",,"1450.0","100.0"
"ESPORTSTMNT01:3382512","107067065368380132","100","550","400.0","300.0"
"ESPORTSTMNT01:3382512","105521674055625312","200","150","400.0","300.0"
"ESPORTSTMNT01:2810154","107575082591536093","100","250","550.0","450.0"
"ESPORTSTMNT01:2810154","102787200129022886","200","100","550.0","450.0"
"ESPORTSTMNT01:2780146","99566405128626825","200","1350","400.0","0.0"
"ESPORTSTMNT01:2780146","99566405123587075","100","1000","400.0","0.0"
"ESPORTSTMNT03:1766232","102787200132955066","200",,"150.0","1000.0"
"ESPORTSTMNT03:1766232","105594101461473671","100",,"150.0","1000.0"
"ESPORTSTMNT05:2610096","105514907449611976","200","1100","1200.0","1600.0"
"ESPORTSTMNT05:2610096","103877675241047720","100","2050","1200.0","1600.0"
"ESPORTSTMNT02:3157548","104841890701948065","100","0","1150.0","0.0"
"ESPORTSTMNT01:3339224","103461966981927044","100","950","300.0","900.0"
"ESPORTSTMNT01:3339224","99566405130451785","200","250","300.0","900.0"
"ESPORTSTMNT05:2952840","99294153824386385","200","2200","1400.0","200.0"
"ESPORTSTMNT05:2952840","98926509885559666","100","400","1400.0","200.0"
"ESPORTSTMNT06:2531241","105515219038427019","100","650","50.0","100.0"
"ESPORTSTMNT06:2531241","103877675241047720","200","50","50.0","100.0"
"ESPORTSTMNT03:1990176","105532840001188717","200",,"500.0","150.0"
"ESPORTSTMNT03:1990176","104710316579222193","100",,"500.0","150.0"
"ESPORTSTMNT06:1270251","103535282113853330","100",,"1600.0","0.0"
"ESPORTSTMNT06:1270251","104251016988118464","200",,"1600.0","0.0"
"ESPORTSTMNT04:1600265","105515219038427019","100",,"850.0","0.0"
"ESPORTSTMNT04:1600265","105514907449611976","200",,"850.0","0.0"
"ESPORTSTMNT05:2600038","105514907449611976","200","1050","950.0","1150.0"
"ESPORTSTMNT05:2600038","102787200151698443","100","500","950.0","1150.0"
"ESPORTSTMNT01:2912071","107581212180071788","200","1050","450.0","650.0"
"ESPORTSTMNT01:2912071","107581296208168309","100","1700","450.0","650.0"
"LPL_B:329574","98767991892579754","200","1900","700.0","600.0"
"LPL_B:329574","99566404853854212","100","2500","700.0","600.0"
"ESPORTSTMNT03:1531408","99566404846951820","100",,"1450.0","650.0"
"ESPORTSTMNT03:1531408","98767991935149427","200",,"1450.0","650.0"
"ESPORTSTMNT01:1434242","99566405130451785","100",,"1850.0","0.0"
"ESPORTSTMNT01:1434242","99566405124618295","200",,"1850.0","0.0"
"ESPORTSTMNT01:2695708","100205576309502431","200",,"550.0","200.0"
"ESPORTSTMNT01:2695708","105397404796640412","100",,"550.0","200.0"
"ESPORTSTMNT03:2545232","107598785733448849","100","650","600.0","500.0"
"ESPORTSTMNT03:2545232","107598764318774383","200","0","600.0","500.0"
"ESPORTSTMNT02:2551459","103461966971048042","200",,"1100.0","0.0"
"ESPORTSTMNT02:2551459","99566405129589291","100",,"1100.0","0.0"
"ESPORTSTMNT02:2575567","107581287168722290","100",,"550.0","1200.0"
"ESPORTSTMNT02:2575567","107581296208168309","200",,"550.0","1200.0"
"ESPORTSTMNT03:2704284","107598704067400262","100","750","450.0","500.0"
"ESPORTSTMNT03:2704284","107598878262940546","200","300","450.0","500.0"
"ESPORTSTMNT03:2892172","106806773698472633","200","1300","1250.0","700.0"
