"eventtime","platformgameid","gametime","winningteam","blue_level","red_level","blue_cs","red_cs"
"2021-03-12T15:18:52.963Z","ESPORTSTMNT05:1860176","210748","100","18","14","61.0","50.0"
"2023-06-24T18:54:27.205Z","ESPORTSTMNT04:2686073","210001","200","17","17","69.0","59.0"
"2023-02-17T06:08:34.087Z","ESPORTSTMNT02:3153295","210022","100","15","14","57.0","51.0"
"2023-08-12T18:29:06.040Z","ESPORTSTMNT03:3198737","210014","100","17","18","56.0","64.0"
"2022-07-25T20:19:09.495Z","ESPORTSTMNT06:2530825","210027","100","14","15","51.0","48.0"
"2022-06-15T13:23:32.160Z","ESPORTSTMNT02:2820359","210032","200","15","16","63.0","62.0"
"2021-02-22T18:11:20.120Z","ESPORTSTMNT03:1755882","210960","100","17","15","61.0","56.0"
"2023-03-19T20:10:24.382Z","ESPORTSTMNT01:3327433","210020","100","15","17","61.0","61.0"
"2023-08-06T16:06:01.261Z","ESPORTSTMNT04:2690847","210031","100","18","16","61.0","59.0"
"2019-06-01T01:11:26.941Z","ESPORTSTMNT03:1092143","210049","200","13","15","60.0","50.0"
"2022-07-24T08:12:56.927Z","ESPORTSTMNT05:2990662","210007","200","16","16","55.0","66.0"
"2022-08-06T18:40:44.669Z","ESPORTSTMNT04:2450302","210023","200","16","14","43.0","51.0"
"2023-08-02T15:59:31.267Z","ESPORTSTMNT04:2690615","210014","200","18","16","67.0","58.0"
"2022-07-14T19:17:37.874Z","ESPORTSTMNT02:2912550","210021","100","15","16","57.0","61.0"
"2023-06-18T12:22:15.357Z","ESPORTSTMNT01:3379386","210024","100","15","16","56.0","61.0"
"2022-02-20T14:05:46.287Z","ESPORTSTMNT03:2547540","210954","100","14","16","52.0","62.0"
"2022-05-25T00:36:12.974Z","ESPORTSTMNT01:2903263","210024","100","16","17","63.0","66.0"
"2021-03-02T18:00:36.858Z","ESPORTSTMNT01:1891933","210945","100","14","15","55.0","57.0"
"2020-02-20T09:10:29.887Z","ESPORTSTMNT02:1283134","210029","100","17","14","67.0","61.0"
"2021-02-13T21:07:46.627Z","ESPORTSTMNT03:1750782","210968","100","17","17","57.0","54.0"
"2020-05-03T16:59:36.721Z","ESPORTSTMNT06:1200089","210074","200","16","14","57.0","53.0"
"2022-06-19T09:16:33.856Z","ESPORTSTMNT02:2830808","210022","100","13","16","51.0","55.0"
"2023-03-13T22:17:06.968Z","ESPORTSTMNT03:3128795","210018","100","15","15","61.0","55.0"
"2021-06-03T17:07:29.782Z","ESPORTSTMNT01:2030782","210859","100","17","17","67.0","62.0"
"2022-08-31T22:09:20.158Z","ESPORTSTMNT02:2973397","210031","200","16","16","61.0","63.0"
"2020-09-25T10:31:50.587Z","ESPORTSTMNT03:1530972","210571","100","14","17","54.0","64.0"
"2023-03-31T11:20:02.058Z","ESPORTSTMNT01:3338486","210014","100","14","16","52.0","64.0"
"2020-02-08T20:16:59.693Z","ESPORTSTMNT04:1130709","210849","100","15","13","57.0","40.0"
"2023-03-25T13:28:16.041Z","ESPORTSTMNT01:3331856","210018","100","17","16","58.0","61.0"
"2023-08-15T17:53:40.207Z","ESPORTSTMNT04:2694227","210018","100","14","16","60.0","61.0"
"2022-01-20T21:18:00.570Z","ESPORTSTMNT01:2704690","210184","100","15","15","59.0","52.0"
"2023-02-05T21:03:03.359Z","ESPORTSTMNT01:3301817","210003","100","16","16","53.0","65.0"
"2019-07-20T17:36:00.505Z","ESPORTSTMNT03:1128530","210942","200","17","15","60.0","55.0"
"2020-07-26T11:10:32.498Z","ESPORTSTMNT01:1435199","210996","100","17","14","67.0","57.0"
"2022-08-08T16:57:48.844Z","ESPORTSTMNT03:2930668","210028","200","14","15","63.0","58.0"
"2023-07-12T16:08:05.764Z","ESPORTSTMNT06:2819647","210015","200","17","16","59.0","68.0"
"2021-07-20T17:13:28.456Z","ESPORTSTMNT02:2064180","210024","200","15","15","57.0","54.0"
"2020-04-30T16:06:27.939Z","ESPORTSTMNT06:1200032","210986","200","15","16","53.0","61.0"
"2022-07-04T12:20:40.184Z","ESPORTSTMNT04:2430823","210025","100","16","14","61.0","51.0"
"2022-03-24T01:37:45.681Z","ESPORTSTMNT02:2673557","210015","200","15","16","47.0","66.0"
"2022-10-08T21:14:27.700Z","ESPORTSTMNT02:3045416","210002","100","15","16","57.0","63.0"
"2023-06-25T17:21:48.042Z","ESPORTSTMNT04:2687112","210002","100","16","16","66.0","63.0"
"2023-02-11T22:35:44.622Z","ESPORTSTMNT01:3309872","210005","200","15","17","54.0","66.0"
"2021-05-31T19:02:33.747Z","ESPORTSTMNT01:2030256","210907","200","13","16","54.0","61.0"
"2022-05-21T00:02:41.630Z","ESPORTSTMNT01:2912059","210025","100","16","15","53.0","52.0"
"2022-03-27T09:15:41.810Z","ESPORTSTMNT02:2664226","210023","200","15","17","52.0","63.0"
"2020-04-10T07:01:03.134Z","ESPORTSTMNT03:1350628","210828","100","14","16","56.0","65.0"
"2019-08-09T19:09:36.619Z","ESPORTSTMNT05:1210076","210866","100","13","15","51.0","54.0"
"2023-01-21T23:53:58.648Z","ESPORTSTMNT01:3295098","210009","100","16","15","54.0","49.0"
"2023-07-13T17:10:25.492Z","ESPORTSTMNT03:3185870","210007","200","17","18","53.0","64.0"
"2020-03-20T06:14:48.877Z","ESPORTSTMNT01:1323323","210565","100","17","15","66.0","46.0"
"2022-03-16T09:16:55.784Z","ESPORTSTMNT02:2661670","210012","100","16","17","61.0","71.0"
"2023-02-02T06:14:39.453Z","ESPORTSTMNT03:3099086","210006","200","17","16","62.0","55.0"
"2023-07-13T18:23:57.748Z","ESPORTSTMNT06:2820749","210032","200","17","16","69.0","69.0"
"2022-06-17T02:04:23.542Z","ESPORTSTMNT02:2830354","210031","100","15","16","59.0","56.0"
"2023-07-29T19:16:33.021Z","ESPORTSTMNT03:3198196","210030","200","17","17","64.0","63.0"
"2020-04-02T16:57:21.589Z","ESPORTSTMNT05:1440391","210714","100","13","14","49.0","44.0"
"2023-02-02T18:20:27.483Z","ESPORTSTMNT06:2768703","210005","100","17","16","63.0","44.0"
"2022-06-22T16:11:17.929Z","ESPORTSTMNT06:2460348","210024","100","16","16","56.0","67.0"
"2023-03-02T19:58:36.348Z","ESPORTSTMNT02:3169401","210030","200","15","16","53.0","65.0"
"2023-08-19T15:05:57.058Z","ESPORTSTMNT05:3241417","210027","200","16","16","70.0","52.0"
"2022-07-15T00:04:04.634Z","ESPORTSTMNT01:3000012","210016","100","14","16","56.0","64.0"
"2023-06-09T16:04:44.750Z","ESPORTSTMNT03:3169121","210023","200","17","14","71.0","50.0"
"2023-03-05T23:05:07.821Z","ESPORTSTMNT03:3118502","210009","100","15","14","54.0","51.0"
"2021-01-27T19:13:49.238Z","ESPORTSTMNT06:1560227","210907","100","14","17","57.0","59.0"
"2022-03-20T11:42:07.704Z","ESPORTSTMNT02:2672758","210020","100","15","16","57.0","66.0"
"2022-02-03T18:09:35.361Z","ESPORTSTMNT05:2530727","210073","100","14","14","59.0","52.0"
"2023-03-22T16:00:47.437Z","ESPORTSTMNT06:2777002","210031","200","13","14","57.0","60.0"
"2021-06-23T19:56:41.826Z","ESPORTSTMNT06:1830750","210887","100","16","15","59.0","54.0"
"2023-08-15T15:59:27.452Z","ESPORTSTMNT04:2692265","210014","100","14","15","59.0","61.0"
"2023-02-05T21:09:43.421Z","ESPORTSTMNT01:3301809","210019","200","16","14","55.0","54.0"
"2023-03-05T19:34:23.418Z","ESPORTSTMNT03:3119387","210006","200","16","15","57.0","57.0"
"2023-02-22T18:08:06.165Z","ESPORTSTMNT05:3217318","210020","100","15","15","51.0","47.0"
"2023-03-25T06:13:01.631Z","ESPORTSTMNT01:3332801","210019","100","15","15","63.0","59.0"
"2021-08-21T13:13:26.394Z","ESPORTSTMNT03:2093849","210782","100","15","17","61.0","64.0"
"2021-05-23T14:24:03.762Z","ESPORTSTMNT06:1721084","210851","100","15","16","57.0","63.0"
"2021-06-12T12:34:47.705Z","ESPORTSTMNT02:1937482","210887","200","16","14","61.0","52.0"
"2020-03-07T08:10:43.184Z","ESPORTSTMNT03:1334301","210745","100","16","16","55.0","61.0"
"2021-02-27T08:09:19.767Z","ESPORTSTMNT03:1757799","210966","200","17","17","53.0","66.0"
"2021-03-08T20:11:51.953Z","ESPORTSTMNT01:1895540","210828","100","17","15","64.0","59.0"
"2022-06-14T11:29:18.514Z","ESPORTSTMNT02:2810004","210010","200","16","15","64.0","61.0"
"2019-09-29T17:34:10.950Z","ESPORTSTMNT04:1010582","210424","100","14","14","51.0","59.0"
"2023-04-13T20:01:23.130Z","ESPORTSTMNT05:3223058","210021","200","15","16","52.0","55.0"
"2021-06-08T18:23:09.829Z","ESPORTSTMNT02:1925529","210795","100","16","15","57.0","63.0"
"2023-07-14T12:52:12.905Z","LPL_B:328789","210006","200","17","16","60.0","61.0"
"2021-08-12T08:12:24.659Z","ESPORTSTMNT03:2101606","210976","200","16","17","62.0","63.0"
"2022-06-06T17:12:02.644Z","ESPORTSTMNT05:2760118","210002","100","15","18","62.0","61.0"
"2022-06-13T20:25:04.563Z","ESPORTSTMNT02:2779382","210011","200","15","16","59.0","64.0"
"2021-01-28T19:08:58.214Z","ESPORTSTMNT01:1722547","210817","100","16","16","61.0","59.0"
"2022-06-08T18:09:01.013Z","ESPORTSTMNT02:2786478","210009","100","15","15","62.0","57.0"
"2022-06-08T18:09:02.004Z","ESPORTSTMNT02:2786478","211000","100","15","15","63.0","57.0"
"2023-07-12T16:15:09.279Z","ESPORTSTMNT06:2820647","210000","200","16","13","64.0","51.0"
"2019-08-18T10:05:36.003Z","ESPORTSTMNT02:1104334","210030","100","17","16","65.0","52.0"
"2022-08-04T06:12:57.007Z","ESPORTSTMNT06:2542050","210028","200","14","14","58.0","54.0"
"2022-10-09T21:15:01.691Z","ESPORTSTMNT02:3045836","210023","200","13","15","53.0","59.0"
"2021-02-12T20:05:25.285Z","ESPORTSTMNT03:1750317","210891","100","17","15","65.0","58.0"
"2019-10-13T16:18:52.066Z","ESPORTSTMNT06:1071286","210267","200","15","14","66.0","47.0"
"2019-06-07T08:30:39.317Z","ESPORTSTMNT01:1141504","210926","100","14","16","45.0","64.0"
"2021-08-15T14:19:32.280Z","ESPORTSTMNT06:1881068","210991","100","16","17","62.0","59.0"
"2021-01-24T18:02:37.546Z","ESPORTSTMNT04:1490767","210893","100","16","16","57.0","68.0"
"2022-06-13T16:07:16.678Z","ESPORTSTMNT02:2779197","210027","100","15","15","53.0","52.0"
"2023-01-18T17:13:55.511Z","ESPORTSTMNT06:2763178","210005","200","16","16","59.0","54.0"
"2022-04-16T17:28:23.954Z","ESPORTSTMNT03:2657884","210012","200","15","13","61.0","57.0"
"2022-01-13T20:04:59.561Z","ESPORTSTMNT01:2701429","210190","200","13","16","43.0","54.0"
"2021-07-24T13:25:16.469Z","ESPORTSTMNT02:2076062","210270","200","16","17","53.0","63.0"
"2023-01-23T21:09:15.432Z","ESPORTSTMNT01:3294611","210033","100","17","18","63.0","57.0"
"2022-02-10T19:08:30.437Z","ESPORTSTMNT05:2531049","210128","200","17","15","58.0","50.0"
"2022-02-12T23:59:55.597Z","ESPORTSTMNT03:2562433","210908","100","15","17","54.0","61.0"
"2023-07-13T17:56:56.086Z","ESPORTSTMNT06:2819748","210019","100","16","16","49.0","63.0"
"2021-10-08T17:43:28.248Z","ESPORTSTMNT04:1960553","210945","100","15","14","56.0","55.0"
"2020-08-07T08:09:21.720Z","ESPORTSTMNT02:1413453","210020","100","16","16","65.0","60.0"
"2020-02-14T14:14:34.249Z","ESPORTSTMNT05:1400086","210039","200","14","14","60.0","41.0"
"2019-06-13T09:14:43.803Z","ESPORTSTMNT01:1143414","210783","200","15","13","54.0","47.0"
"2022-02-02T03:12:12.866Z","ESPORTSTMNT02:2553984","210638","100","16","14","56.0","46.0"
"2022-01-12T12:18:11.280Z","ESPORTSTMNT01:2690725","210026","200","14","14","58.0","50.0"
"2023-06-17T06:12:07.303Z","ESPORTSTMNT01:3375723","210008","100","16","18","56.0","64.0"
"2023-06-19T02:20:47.016Z","ESPORTSTMNT01:3379715","210021","100","17","15","55.0","47.0"
"2021-05-17T15:15:35.042Z","ESPORTSTMNT06:1730970","210904","100","14","14","58.0","60.0"
"2023-07-25T18:30:07.421Z","ESPORTSTMNT01:3400717","210007","200","17","16","63.0","66.0"
"2021-08-05T18:36:07.986Z","ESPORTSTMNT03:2074070","210887","100","17","16","64.0","55.0"
"2021-03-29T11:02:09.835Z","ESPORTSTMNT03:1812129","210961","200","17","15","59.0","53.0"
"2023-03-18T17:12:12.553Z","ESPORTSTMNT06:2774857","210005","200","15","15","59.0","53.0"
"2021-01-28T21:12:57.844Z","ESPORTSTMNT01:1722637","210827","100","15","13","54.0","43.0"
"2023-03-03T16:01:39.771Z","ESPORTSTMNT02:3169559","210014","100","14","16","52.0","59.0"
"2020-02-29T18:01:11.897Z","ESPORTSTMNT06:1170225","210115","100","16","16","64.0","62.0"
"2020-02-15T05:29:10.007Z","ESPORTSTMNT01:1306271","210763","100","17","14","61.0","54.0"
"2020-02-09T17:32:31.030Z","ESPORTSTMNT01:1304635","210935","100","15","16","51.0","55.0"
"2023-03-23T22:08:52.806Z","ESPORTSTMNT01:3332511","210017","200","15","14","60.0","63.0"
"2022-08-02T09:10:45.182Z","ESPORTSTMNT03:2885695","210016","100","15","14","62.0","47.0"
"2021-03-14T20:03:23.716Z","ESPORTSTMNT05:1860348","210890","100","14","17","47.0","71.0"
"2022-06-20T11:29:57.847Z","ESPORTSTMNT03:2782597","210000","100","14","14","55.0","51.0"
"2020-02-11T00:20:15.955Z","ESPORTSTMNT01:1295369","210846","100","16","16","49.0","62.0"
"2020-08-16T09:09:51.710Z","ESPORTSTMNT02:1405437","210982","100","17","16","65.0","64.0"
"2022-02-08T10:27:34.538Z","ESPORTSTMNT02:2557229","210881","100","15","15","64.0","53.0"
"2021-02-25T16:09:35.072Z","ESPORTSTMNT04:1520210","210777","100","18","15","59.0","48.0"
"2019-06-21T06:18:03.978Z","ESPORTSTMNT02:1091209","210926","200","14","14","55.0","49.0"
"2022-02-09T23:10:39.721Z","ESPORTSTMNT02:2578008","210227","200","16","17","64.0","55.0"
"2020-06-26T08:17:14.189Z","ESPORTSTMNT02:1384433","210708","200","13","17","56.0","68.0"
"2021-10-24T12:15:04.078Z","ESPORTSTMNT04:1961288","210036","100","17","15","66.0","47.0"
"2022-08-09T22:48:33.900Z","ESPORTSTMNT04:2470680","210000","100","15","16","64.0","51.0"
"2022-02-21T20:20:00.428Z","ESPORTSTMNT03:2568009","210069","100","14","16","49.0","55.0"
"2023-03-02T09:17:31.151Z","ESPORTSTMNT02:3169255","210001","100","15","14","62.0","40.0"
"2023-02-17T20:10:08.568Z","ESPORTSTMNT01:3317684","210030","200","17","14","60.0","55.0"
"2023-08-13T13:46:35.614Z","ESPORTSTMNT02:3227913","210019","200","16","17","63.0","64.0"
"2020-04-15T11:58:25.493Z","ESPORTSTMNT03:1341572","210882","200","14","13","62.0","51.0"
"2023-02-28T16:06:48.779Z","ESPORTSTMNT05:3217455","210010","100","13","15","48.0","55.0"
"2021-06-06T17:05:38.646Z","ESPORTSTMNT02:1924039","210920","100","14","13","48.0","49.0"
"2022-07-24T13:00:08.008Z","ESPORTSTMNT06:2530557","210018","100","15","16","61.0","57.0"
"2019-10-17T14:08:10.662Z","ESPORTSTMNT06:1071479","210265","200","14","14","55.0","54.0"
"2021-08-13T08:58:31.550Z","ESPORTSTMNT03:2091944","210928","100","14","16","55.0","71.0"
"2021-03-23T17:59:28.555Z","ESPORTSTMNT02:1725974","210840","200","13","16","60.0","58.0"
"2020-05-09T17:50:19.091Z","ESPORTSTMNT06:1230032","210882","100","17","17","52.0","67.0"
"2020-03-07T05:37:11.601Z","ESPORTSTMNT03:1334223","210738","100","14","15","59.0","50.0"
"2023-03-07T17:09:11.871Z","ESPORTSTMNT03:3121209","210018","200","14","13","52.0","54.0"
"2023-01-30T00:52:12.680Z","ESPORTSTMNT02:3144159","210014","200","15","15","62.0","56.0"
"2021-02-22T10:33:07.117Z","ESPORTSTMNT03:1765561","210040","100","16","16","46.0","47.0"
"2022-06-26T09:20:29.265Z","ESPORTSTMNT03:2787043","210014","100","15","14","60.0","52.0"
"2023-06-15T12:37:00.473Z","ESPORTSTMNT01:3374742","210016","200","16","18","68.0","70.0"
"2021-02-26T23:59:47.783Z","ESPORTSTMNT01:1890244","210963","200","18","15","65.0","64.0"
"2021-06-18T08:09:42.843Z","ESPORTSTMNT02:1970376","210872","100","16","17","68.0","62.0"
"2022-02-01T17:09:34.670Z","ESPORTSTMNT02:2573545","210957","100","16","16","64.0","60.0"
"2022-02-10T22:23:25.059Z","ESPORTSTMNT02:2558362","210204","200","16","15","53.0","60.0"
"2022-08-09T11:34:50.831Z","ESPORTSTMNT01:3092743","210014","100","14","14","52.0","43.0"
"2022-06-15T12:12:12.491Z","ESPORTSTMNT02:2820303","210000","200","17","13","64.0","58.0"
"2023-06-21T22:11:48.326Z","ESPORTSTMNT02:3209624","210007","100","17","18","59.0","64.0"
"2021-07-09T22:13:32.790Z","ESPORTSTMNT01:2147479","210790","200","15","15","56.0","59.0"
"2022-06-13T22:05:28.614Z","ESPORTSTMNT02:2789785","210001","200","14","16","55.0","63.0"
"2023-02-14T09:09:21.392Z","ESPORTSTMNT02:3148444","210019","100","16","14","52.0","54.0"
"2023-07-02T20:01:30.557Z","ESPORTSTMNT01:3394584","210000","200","17","16","63.0","46.0"
"2020-02-20T10:00:35.464Z","ESPORTSTMNT02:1283146","210092","200","13","13","47.0","44.0"
"2022-02-10T23:57:15.563Z","ESPORTSTMNT03:2561454","210214","200","17","17","60.0","65.0"
"2022-03-20T17:04:11.869Z","ESPORTSTMNT01:2800551","210017","100","16","17","60.0","60.0"
"2019-07-28T20:16:50.003Z","ESPORTSTMNT01:1163152","210530","100","17","15","68.0","59.0"
"2022-02-22T17:10:57.268Z","ESPORTSTMNT03:2548902","210160","100","14","16","57.0","61.0"
"2021-06-14T21:39:26.551Z","ESPORTSTMNT02:1929039","210861","100","16","16","65.0","65.0"
"2023-05-19T14:04:53.248Z","ESPORTSTMNT04:2676181","210023","200","14","16","48.0","59.0"
"2022-02-20T10:17:28.582Z","ESPORTSTMNT03:2547442","210943","100","16","16","59.0","61.0"
"2021-07-09T16:04:02.080Z","ESPORTSTMNT04:1810835","210786","100","15","14","54.0","52.0"
"2023-02-07T19:05:52.180Z","ESPORTSTMNT04:2663564","210031","200","16","17","58.0","55.0"
"2022-06-10T16:04:30.133Z","ESPORTSTMNT05:2750367","210002","100","16","16","69.0","54.0"
"2023-03-05T01:06:16.932Z","ESPORTSTMNT03:3119045","210022","100","15","16","61.0","59.0"
"2022-02-24T02:05:10.908Z","ESPORTSTMNT03:2549580","210277","200","15","14","64.0","58.0"
"2023-08-04T16:13:27.042Z","ESPORTSTMNT04:2689773","210003","100","18","17","64.0","65.0"
"2021-03-28T12:44:01.166Z","ESPORTSTMNT02:1770275","210961","100","17","17","57.0","67.0"
"2023-08-09T17:57:50.044Z","ESPORTSTMNT04:2693006","210029","200","16","15","62.0","64.0"
"2020-05-02T18:44:06.650Z","ESPORTSTMNT06:1210125","210788","200","14","16","62.0","63.0"
"2023-06-15T19:00:16.512Z","ESPORTSTMNT04:2684324","210015","100","16","15","52.0","52.0"
"2022-07-17T13:29:02.788Z","ESPORTSTMNT02:2883320","210019","200","16","17","55.0","72.0"
"2022-07-22T14:15:21.037Z","ESPORTSTMNT06:2540230","210031","200","17","15","70.0","57.0"
"2023-08-04T01:18:01.137Z","ESPORTSTMNT01:3409320","210002","100","16","17","58.0","71.0"
"2023-04-21T11:18:42.124Z","ESPORTSTMNT02:3190811","210024","200","14","15","53.0","55.0"
"2022-08-14T19:14:05.670Z","ESPORTSTMNT04:2471479","210018","200","14","15","61.0","65.0"
"2021-07-28T10:17:37.702Z","ESPORTSTMNT05:2070951","210739","200","16","17","70.0","58.0"
"2021-03-09T18:03:10.903Z","ESPORTSTMNT01:1895810","210934","100","15","14","54.0","57.0"
"2022-07-25T18:05:45.957Z","ESPORTSTMNT03:2882350","210008","100","13","13","48.0","48.0"
"2021-01-22T16:06:58.624Z","ESPORTSTMNT06:1510308","210798","100","16","15","63.0","58.0"
"2023-07-14T19:04:52.637Z","ESPORTSTMNT06:2820876","210019","100","16","15","59.0","59.0"
"2023-03-13T22:10:04.618Z","ESPORTSTMNT01:3322691","210011","100","15","17","59.0","71.0"
"2022-06-14T02:21:52.156Z","ESPORTSTMNT02:2789885","210020","200","16","14","65.0","56.0"
"2022-08-03T19:13:22.696Z","ESPORTSTMNT03:2896088","210031","200","16","16","52.0","68.0"
"2022-02-26T00:03:35.681Z","ESPORTSTMNT03:2580093","210440","200","16","16","60.0","60.0"
"2020-07-17T11:09:53.169Z","ESPORTSTMNT03:1415593","210957","200","16","16","55.0","62.0"
"2022-07-14T21:00:52.780Z","ESPORTSTMNT05:2941999","210019","100","14","16","54.0","65.0"
"2023-04-11T21:22:07.130Z","ESPORTSTMNT01:3343368","210016","200","15","16","49.0","66.0"
"2023-03-03T18:08:39.553Z","ESPORTSTMNT05:3218516","210032","200","15","14","48.0","57.0"
"2023-07-06T18:46:38.341Z","ESPORTSTMNT06:2820286","210000","100","17","16","62.0","64.0"
"2022-05-26T03:03:02.789Z","ESPORTSTMNT01:2913860","210005","200","17","15","73.0","55.0"
"2023-03-31T10:20:20.154Z","ESPORTSTMNT01:3337471","210029","100","15","16","58.0","66.0"
"2023-03-10T19:06:01.637Z","ESPORTSTMNT06:2775381","210016","100","16","14","53.0","59.0"
"2021-07-15T17:16:47.120Z","ESPORTSTMNT02:2061789","210982","200","17","13","55.0","54.0"
"2021-06-21T20:33:27.106Z","ESPORTSTMNT03:2002669","210846","100","14","16","45.0","58.0"
"2023-07-18T19:04:25.347Z","ESPORTSTMNT06:2822181","210000","100","14","16","53.0","60.0"
"2021-04-09T02:11:47.193Z","ESPORTSTMNT03:1825550","210886","200","17","17","62.0","57.0"
"2019-10-08T15:04:07.308Z","ESPORTSTMNT06:1071000","210783","100","16","16","54.0","61.0"
"2023-02-16T20:58:34.835Z","ESPORTSTMNT04:2668055","210015","200","15","15","59.0","55.0"
"2020-07-31T00:03:56.511Z","ESPORTSTMNT02:1401294","210913","200","16","14","65.0","55.0"
"2022-06-10T23:04:41.518Z","ESPORTSTMNT02:2787956","210026","100","14","16","59.0","55.0"
"2023-06-29T23:03:01.073Z","ESPORTSTMNT02:3216120","210024","100","15","16","65.0","66.0"
"2023-03-17T12:24:52.264Z","ESPORTSTMNT03:3130460","210030","100","17","17","54.0","57.0"
"2023-03-17T12:24:53.234Z","ESPORTSTMNT03:3130460","211000","100","17","17","54.0","58.0"
"2023-02-25T17:13:42.277Z","ESPORTSTMNT04:2666269","210017","100","14","14","60.0","46.0"
"2022-06-19T15:16:59.277Z","ESPORTSTMNT06:2470205","210015","100","14","17","60.0","71.0"
"2021-02-03T19:07:24.905Z","ESPORTSTMNT05:1831159","210870","200","17","17","53.0","65.0"
"2023-07-22T10:18:10.140Z","ESPORTSTMNT03:3192984","210024","100","17","18","71.0","66.0"
"2023-06-03T00:25:09.994Z","ESPORTSTMNT03:3163239","210024","200","17","17","61.0","60.0"
"2021-08-03T15:35:05.066Z","ESPORTSTMNT03:2073161","210992","100","14","15","57.0","59.0"
"2019-07-27T21:18:00.887Z","ESPORTSTMNT01:1152905","210174","200","16","16","67.0","50.0"
"2019-06-29T18:34:40.692Z","ESPORTSTMNT02:1094966","210904","100","16","15","53.0","50.0"
"2020-04-10T22:05:49.352Z","ESPORTSTMNT05:1430651","210951","200","15","16","58.0","62.0"
"2020-06-18T23:10:07.172Z","ESPORTSTMNT02:1381573","210023","100","14","15","61.0","70.0"
"2021-08-01T10:06:11.861Z","ESPORTSTMNT02:2067619","210837","200","16","16","71.0","55.0"
"2020-07-11T10:15:29.069Z","ESPORTSTMNT03:1404460","210985","100","17","16","64.0","66.0"
